Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-10-15 08:36:45,2025-10-19 16:25,Arizona Cardinals,Green Bay Packers,No,1497.9,No,-85.0,-112.44,249.33,-313.33,-110.22,-109.89,-105,-115,275,-345,-108,-112,-110.0,-110.0,260.0,-325.0,-110.0,-110.0,-110,-110,253.0,-305.0,-110,-110,-108,-112,245,-300,-104,-118,-110,-110,228,-310,-110,-110,100.0,-110.0,249.0,-305.0,-110.0,-104.0,-105.0,-115.0,249.0,-305.0,-113.0,-107.0,-107.0,-120.0,225.0,-305.0,-112.0,-113.0,-110.0,-110.0,260.0,-320.0,-115.0,-105.0
2025-10-15 08:36:45,2025-10-19 16:25,Dallas Cowboys,Washington Commanders,Yes,1209.4,No,-40.11,-112.89,107.78,-129.56,-112.22,-107.89,-112,-108,114,-135,-108,-112,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,100,-120,105.0,-125.0,-115,-105,-112,-108,108,-126,-115,-105,-110,-110,103,-131,-110,-110,105.0,-116.0,110.0,-130.0,-113.0,-102.0,100.0,-120.0,110.0,-130.0,-115.0,-105.0,-112.0,-114.0,105.0,-134.0,-109.0,-117.0,-110.0,-110.0,105.0,-125.0,-115.0,-105.0
2025-10-15 08:36:45,2025-10-19 20:20,San Francisco 49ers,Atlanta Falcons,No,2116.8,Yes,-110.22,-87.11,-136.33,114.11,-110.33,-110.0,-108,-112,-135,114,-105,-115,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-120,100,-135.0,115.0,-115,-105,-105,-115,-130,110,-104,-118,-110,-110,-139,109,-110,-110,-105.0,-105.0,-140.0,120.0,-114.0,-101.0,-112.0,-108.0,-140.0,120.0,-116.0,-104.0,-112.0,-114.0,-143.0,114.0,-114.0,-112.0,-110.0,-110.0,-135.0,115.0,-105.0,-115.0
2025-10-15 08:36:45,2025-10-20 19:00,Detroit Lions,Tampa Bay Buccaneers,No,990.7,Yes,-110.44,-109.11,-246.44,200.33,-109.89,-110.0,-110,-110,-250,205,-112,-108,-110.0,-110.0,-250.0,200.0,-110.0,-110.0,-110,-110,-240.0,203.0,-110,-110,-106,-114,-240,198,-115,-105,-110,-110,-248,188,-110,-110,-108.0,-102.0,-250.0,207.0,-107.0,-107.0,-113.0,-107.0,-250.0,207.0,-110.0,-110.0,-117.0,-109.0,-245.0,190.0,-110.0,-115.0,-110.0,-110.0,-245.0,205.0,-105.0,-115.0
2025-10-15 08:36:45,2025-10-20 22:00,Seattle Seahawks,Houston Texans,No,1892.4,Yes,-86.22,-111.11,-183.78,153.33,-109.78,-110.22,-118,-102,-166,140,-105,-115,-105.0,-115.0,-185.0,150.0,-110.0,-110.0,-105,-115,-180.0,155.0,-110,-110,-110,-110,-184,154,-112,-108,-110,-110,-204,157,-110,-110,102.0,-113.0,-180.0,157.0,-107.0,-107.0,-105.0,-115.0,-180.0,157.0,-110.0,-110.0,-110.0,-115.0,-195.0,155.0,-114.0,-112.0,-115.0,-105.0,-180.0,155.0,-110.0,-110.0
2025-10-15 08:36:45,2025-10-23 20:15,Los Angeles Chargers,Minnesota Vikings,No,1532.4,Yes,-108.5,-109.83,-171.33,138.33,-108.5,-110.83,-110,-110,-162,136,-110,-110,,,,,,,-110,-110,,,-110,-110,-106,-114,-176,148,-104,-118,-110,-110,-176,131,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Atlanta Falcons,Miami Dolphins,No,592.2,No,-110.83,-107.83,-261.67,199.33,-109.5,-109.5,-110,-110,-245,200,-115,-105,,,,,,,-110,-110,,,-110,-110,-120,-102,-270,220,-105,-115,-110,-110,-270,178,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Baltimore Ravens,Chicago Bears,No,604.8,No,-110.0,-110.0,-308.0,231.33,-109.5,-110.5,-110,-110,-305,245,-108,-112,,,,,,,-110,-110,,,-110,-110,-110,-110,-300,245,-110,-110,-110,-110,-319,204,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Carolina Panthers,Buffalo Bills,No,532.4,No,-109.17,-109.17,279.0,-382.0,-109.5,-109.5,-110,-110,280,-355,-110,-110,,,,,,,-110,-110,,,-110,-110,-110,-110,315,-400,-110,-110,-110,-110,242,-391,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Cincinnati Bengals,New York Jets,No,566.6,No,-110.0,-108.33,-143.33,113.67,-110.33,-108.67,-110,-110,-135,114,-115,-105,,,,,,,-110,-110,,,-110,-110,-115,-105,-144,122,-110,-110,-110,-110,-151,105,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,New England Patriots,Cleveland Browns,No,540.1,No,-110.83,-74.17,-361.67,263.67,-109.5,-109.5,-115,-105,-355,280,-110,-110,,,,,,,-110,-110,,,-110,-110,-105,-115,-330,265,-110,-110,-110,-110,-400,246,-110,-110,-110.0,100.0,,,-107.0,-107.0,-115.0,-105.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Houston Texans,San Francisco 49ers,No,1615.9,No,-109.0,-109.33,-136.0,108.0,-110.33,-108.67,-110,-110,-135,114,-115,-105,,,,,,,-110,-110,,,-110,-110,-115,-105,-126,108,-110,-110,-110,-110,-147,102,-110,-110,-102.0,-108.0,,,-107.0,-107.0,-107.0,-113.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 13:00,Philadelphia Eagles,New York Giants,Yes,85.4,No,-110.0,-108.33,-430.33,306.67,-109.5,-109.5,-110,-110,-380,300,-110,-110,,,,,,,-110,-110,,,-110,-110,-115,-105,-430,340,-110,-110,-110,-110,-481,280,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 16:05,New Orleans Saints,Tampa Bay Buccaneers,Yes,478.6,No,-110.0,-108.33,198.0,-261.67,-110.33,-108.67,-110,-110,215,-265,-110,-110,,,,,,,-110,-110,,,-110,-110,-115,-105,194,-235,-115,-105,-110,-110,185,-285,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 16:25,Denver Broncos,Dallas Cowboys,No,654.2,No,-108.5,-109.83,-233.33,179.33,-108.67,-110.33,-110,-110,-245,200,-110,-110,,,,,,,-110,-110,,,-110,-110,-106,-114,-200,168,-105,-115,-110,-110,-255,170,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 16:25,Indianapolis Colts,Tennessee Titans,Yes,250.1,No,-109.17,-109.17,-834.0,508.33,-109.83,-109.17,-110,-110,-750,525,-110,-110,,,,,,,-110,-110,,,-110,-110,-110,-110,-800,560,-112,-108,-110,-110,-952,440,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-26 20:20,Pittsburgh Steelers,Green Bay Packers,No,497.0,Yes,-109.17,-109.17,131.0,-166.33,-109.5,-109.5,-110,-110,136,-162,-110,-110,,,,,,,-110,-110,,,-110,-110,-110,-110,134,-158,-110,-110,-110,-110,123,-179,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
2025-10-15 08:36:45,2025-10-27 20:15,Kansas City Chiefs,Washington Commanders,No,947.3,Yes,-109.0,-109.67,-256.67,196.0,-110.33,-108.67,-115,-105,-245,200,-110,-110,,,,,,,-110,-110,,,-110,-110,-104,-118,-270,220,-115,-105,-110,-110,-255,168,-110,-110,-105.0,-105.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,
