Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-20 13:26:04,2025-11-23 16:25,New Orleans Saints,Atlanta Falcons,Yes,424.5,No,-111.11,-108.44,-131.33,109.33,-111.22,-108.78,-115,-105,-130,110,-108,-112,-112,-108,-130,110,-105,-115,-110.0,-110.0,-136,106,-110.0,-110.0,-112,-108,-132.0,112.0,-115,-105,-107,-103,-132.0,112.0,-113,-102,-115.0,-105.0,-130.0,110.0,-110.0,-110.0,-114,-112,-132,104,-115,-110,-110.0,-110.0,-125.0,105.0,-110.0,-110.0,-105.0,-115.0,-135.0,115.0,-115.0,-105.0
2025-11-20 13:26:04,2025-11-23 16:25,Dallas Cowboys,Philadelphia Eagles,Yes,1314.7,No,-92.67,6.0,146.89,-176.0,-113.22,-106.89,100,-120,145,-175,-118,-102,-122,100,150,-178,-115,-105,-120.0,100.0,140,-181,-110.0,-110.0,-125,105,149.0,-170.0,-115,-105,-120,109,149.0,-170.0,-113,-102,-120.0,100.0,146.0,-170.0,-110.0,-110.0,-120,-107,148,-190,-113,-113,-102.0,-118.0,145.0,-175.0,-110.0,-110.0,-105.0,-115.0,150.0,-175.0,-115.0,-105.0
2025-11-20 13:26:04,2025-11-23 20:20,Los Angeles Rams,Tampa Bay Buccaneers,No,2155.6,Yes,-116.56,-36.67,-328.89,260.67,-109.67,-110.33,-115,-105,-310,250,-112,-108,-120,-102,-350,280,-110,-110,-120.0,100.0,-310,232,-110.0,-110.0,-115,-105,-330.0,267.0,-110,-110,-112,101,-330.0,267.0,-107,-107,-120.0,100.0,-330.0,270.0,-110.0,-110.0,-117,-109,-345,255,-113,-113,-115.0,-105.0,-325.0,260.0,-110.0,-110.0,-115.0,-105.0,-330.0,265.0,-105.0,-115.0
2025-11-20 13:26:04,2025-11-24 20:15,San Francisco 49ers,Carolina Panthers,No,2281.2,Yes,-87.0,-110.33,-354.56,275.67,-109.67,-110.33,-115,-105,-345,275,-108,-112,-110,-110,-360,290,-105,-115,-115.0,-105.0,-381,273,-110.0,-110.0,-105,-115,-340.0,274.0,-110,-110,-104,-106,-340.0,274.0,-107,-107,100.0,-120.0,-340.0,275.0,-110.0,-110.0,-114,-112,-375,260,-112,-114,-110.0,-110.0,-350.0,280.0,-110.0,-110.0,-110.0,-110.0,-360.0,280.0,-115.0,-105.0
2025-11-20 13:26:04,2025-11-27 13:00,Detroit Lions,Green Bay Packers,Yes,293.2,No,-112.43,-78.29,-167.5,136.0,-112.43,-107.71,-115,-105,-170,142,-115,-105,-110,-110,-164,138,-120,-102,-110.0,-110.0,-169,132,-110.0,-110.0,-115,-105,,,-110,-110,-110,100,,,-107,-107,-115.0,-105.0,,,-110.0,-110.0,-112,-113,-167,132,-115,-110,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-27 16:30,Dallas Cowboys,Kansas City Chiefs,No,458.4,No,-112.71,-78.14,157.25,-199.75,-110.0,-110.0,-115,-105,170,-205,-110,-110,-110,-110,156,-186,-110,-110,-110.0,-110.0,153,-208,-110.0,-110.0,-115,-105,,,-110,-110,-110,100,,,-107,-107,-115.0,-105.0,,,-110.0,-110.0,-114,-112,150,-200,-113,-113,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-27 20:20,Baltimore Ravens,Cincinnati Bengals,Yes,423.8,Yes,-108.83,-110.5,-406.25,300.0,-108.5,-111.5,-110,-110,-440,340,-105,-115,-105,-115,-370,295,-110,-110,-110.0,-110.0,-380,255,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,,,,,,,-113,-113,-435,310,-109,-117,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-28 15:00,Philadelphia Eagles,Chicago Bears,No,665.3,No,-108.29,-111.14,-360.0,265.0,-110.14,-109.86,-105,-115,-360,285,-110,-110,-105,-115,-350,280,-110,-110,-110.0,-110.0,-370,250,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-113,-113,-360,245,-114,-112,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Tampa Bay Buccaneers,Arizona Cardinals,No,1804.8,No,-110.33,-109.0,-280.75,216.0,-110.0,-110.0,-110,-110,-290,235,-110,-110,-115,-105,-270,220,-110,-110,,,-285,204,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-112,-114,-278,205,-113,-113,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,New York Jets,Atlanta Falcons,No,747.8,No,-110.14,-109.29,0.5,-124.75,-111.71,-108.14,-110,-110,105,-125,-115,-105,-112,-108,102,-120,-115,-105,-110.0,-110.0,-102,-130,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-114,-112,-103,-124,-115,-110,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Carolina Panthers,Los Angeles Rams,No,2126.0,No,-110.57,-108.86,355.0,-506.25,-111.43,-108.71,-110,-110,370,-485,-110,-110,-115,-105,390,-510,-105,-115,-110.0,-110.0,320,-500,-110.0,-110.0,-110,-110,,,-115,-105,-105,-105,,,-113,-102,-110.0,-110.0,,,-115.0,-105.0,-114,-112,340,-530,-112,-114,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Cleveland Browns,San Francisco 49ers,No,2152.6,No,-108.86,-110.71,248.75,-327.5,-110.71,-109.14,-105,-115,245,-305,-110,-110,-115,-105,275,-340,-115,-105,-110.0,-110.0,230,-330,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-107,-120,245,-335,-113,-112,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Indianapolis Colts,Houston Texans,Yes,870.3,No,-109.57,-109.71,-204.5,162.25,-110.0,-110.0,-110,-110,-205,170,-110,-110,-110,-110,-194,162,-110,-110,-110.0,-110.0,-214,157,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-112,-113,-205,160,-113,-113,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Tennessee Titans,Jacksonville Jaguars,Yes,500.3,No,-109.57,-109.71,253.75,-341.25,-110.14,-109.86,-110,-110,250,-310,-110,-110,-110,-110,280,-350,-110,-110,-110.0,-110.0,255,-370,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-112,-113,230,-335,-114,-112,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 13:00,Miami Dolphins,New Orleans Saints,No,661.3,No,-109.83,-109.5,-227.25,175.75,-109.86,-110.14,-105,-115,-205,170,-105,-115,-115,-105,-245,200,-110,-110,,,-234,170,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-114,-112,-225,163,-117,-109,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 16:05,Seattle Seahawks,Minnesota Vikings,No,1395.6,No,-109.57,-109.86,-398.5,292.5,-110.14,-109.86,-110,-110,-375,295,-110,-110,-110,-110,-405,320,-110,-110,-110.0,-110.0,-429,285,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-112,-114,-385,270,-114,-112,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 16:25,Pittsburgh Steelers,Buffalo Bills,No,172.7,No,-109.83,-109.83,172.25,-217.25,-111.0,-109.0,-115,-105,180,-218,-110,-110,-102,-120,180,-215,-112,-108,,,166,-226,,,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-117,-109,163,-210,-117,-109,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 16:25,Los Angeles Chargers,Las Vegas Raiders,Yes,231.8,No,-107.83,-111.67,-452.25,331.25,-110.29,-109.71,-110,-110,-425,330,-110,-110,-102,-120,-460,360,-112,-108,,,-469,310,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-110,-115,-455,325,-113,-113,,,,,,,,,,,,
2025-11-20 13:26:04,2025-11-30 20:20,Washington Commanders,Denver Broncos,No,1503.5,Yes,-15.43,-118.14,242.5,-318.25,-109.0,-111.0,-105,-115,240,-298,-110,-110,-106,-114,265,-330,-105,-115,-110.0,-110.0,230,-330,,,108,-128,,,-110,-110,104,-115,,,-107,-107,110.0,-130.0,,,-110.0,-110.0,-109,-115,235,-315,-112,-114,,,,,,,,,,,,
2025-11-20 13:26:04,2025-12-01 20:15,New England Patriots,New York Giants,No,170.4,Yes,-110.57,-108.86,-380.0,282.5,-110.0,-110.0,-110,-110,-360,285,-110,-110,-115,-105,-375,300,-110,-110,-110.0,-110.0,-400,270,-110.0,-110.0,-110,-110,,,-110,-110,-105,-105,,,-107,-107,-110.0,-110.0,,,-110.0,-110.0,-114,-112,-385,275,-113,-113,,,,,,,,,,,,
