date,season,game_num,away,home,away_fr,home_fr,away_score,home_score
2019-06-11,2019,0,MIL,HOU,MIL,HOU,8,10
2019-06-11,2019,0,DET,KCR,DET,KCR,2,3
2019-06-11,2019,0,LAD,LAA,LAD,LAA,3,5
2019-06-11,2019,0,STL,MIA,STL,MIA,7,1
2019-06-11,2019,0,SEA,MIN,SEA,MIN,5,6
2019-06-11,2019,0,ARI,PHI,ARI,PHI,4,7
2019-06-11,2019,0,SDP,SFG,SDP,SFG,5,6
2019-06-11,2019,0,OAK,TBR,ATH,TBR,4,3
2019-06-11,2019,1,NYM,NYY,NYM,NYY,5,12
2019-06-11,2019,2,NYM,NYY,NYM,NYY,10,4
2019-06-12,2019,0,PIT,ATL,PIT,ATL,7,8
2019-06-12,2019,0,TOR,BAL,TOR,BAL,8,6
2019-06-12,2019,0,TEX,BOS,TEX,BOS,3,4
2019-06-12,2019,0,CIN,CLE,CIN,CLE,7,2
2019-06-12,2019,0,CHC,COL,CHC,COL,10,1
2019-06-12,2019,0,MIL,HOU,MIL,HOU,6,3
2019-06-12,2019,0,DET,KCR,DET,KCR,3,2
2019-06-12,2019,0,STL,MIA,STL,MIA,0,9
2019-06-12,2019,0,SEA,MIN,SEA,MIN,9,6
2019-06-12,2019,0,ARI,PHI,ARI,PHI,2,0
2019-06-12,2019,0,SDP,SFG,SDP,SFG,2,4
2019-06-12,2019,0,OAK,TBR,ATH,TBR,6,2
2019-06-13,2019,0,PIT,ATL,PIT,ATL,5,6
2019-06-13,2019,0,TOR,BAL,TOR,BAL,12,3
2019-06-13,2019,0,TEX,BOS,TEX,BOS,6,7
2019-06-13,2019,0,NYY,CHW,NYY,CHW,4,5
2019-06-13,2019,0,SDP,COL,SDP,COL,6,9
2019-06-13,2019,0,DET,KCR,DET,KCR,3,7
2019-06-13,2019,0,CHC,LAD,CHC,LAD,3,7
2019-06-13,2019,0,SEA,MIN,SEA,MIN,5,10
2019-06-13,2019,0,STL,NYM,STL,NYM,5,4
2019-06-13,2019,0,LAA,TBR,LAA,TBR,5,3
2019-06-13,2019,0,ARI,WSN,ARI,WSN,5,0
2019-06-14,2019,0,PHI,ATL,PHI,ATL,8,9
2019-06-14,2019,0,BOS,BAL,BOS,BAL,13,2
2019-06-14,2019,0,NYY,CHW,NYY,CHW,2,10
2019-06-14,2019,0,TEX,CIN,TEX,CIN,7,1
2019-06-14,2019,0,SDP,COL,SDP,COL,16,12
2019-06-14,2019,0,CLE,DET,CLE,DET,13,4
2019-06-14,2019,0,TOR,HOU,TOR,HOU,2,15
2019-06-14,2019,0,CHC,LAD,CHC,LAD,3,5
2019-06-14,2019,0,PIT,MIA,PIT,MIA,11,0
2019-06-14,2019,0,KCR,MIN,KCR,MIN,0,2
2019-06-14,2019,0,STL,NYM,STL,NYM,9,5
2019-06-14,2019,0,SEA,OAK,SEA,ATH,9,2
2019-06-14,2019,0,MIL,SFG,MIL,SFG,3,5
2019-06-14,2019,0,LAA,TBR,LAA,TBR,4,9
2019-06-14,2019,0,ARI,WSN,ARI,WSN,3,7
2019-06-15,2019,0,PHI,ATL,PHI,ATL,6,5
2019-06-15,2019,0,BOS,BAL,BOS,BAL,7,2
2019-06-15,2019,0,NYY,CHW,NYY,CHW,8,4
2019-06-15,2019,0,TEX,CIN,TEX,CIN,4,3
2019-06-15,2019,0,SDP,COL,SDP,COL,8,14
2019-06-15,2019,0,CLE,DET,CLE,DET,4,2
2019-06-15,2019,0,TOR,HOU,TOR,HOU,2,7
2019-06-15,2019,0,CHC,LAD,CHC,LAD,2,1
2019-06-15,2019,0,PIT,MIA,PIT,MIA,3,4
2019-06-15,2019,0,KCR,MIN,KCR,MIN,4,5
2019-06-15,2019,0,STL,NYM,STL,NYM,7,8
2019-06-15,2019,0,SEA,OAK,SEA,ATH,2,11
2019-06-15,2019,0,MIL,SFG,MIL,SFG,7,8
2019-06-15,2019,0,LAA,TBR,LAA,TBR,5,3
2019-06-15,2019,0,ARI,WSN,ARI,WSN,10,3
2019-06-16,2019,0,PHI,ATL,PHI,ATL,1,15
2019-06-16,2019,0,BOS,BAL,BOS,BAL,8,6
2019-06-16,2019,0,NYY,CHW,NYY,CHW,10,3
2019-06-16,2019,0,TEX,CIN,TEX,CIN,3,11
2019-06-16,2019,0,SDP,COL,SDP,COL,14,13
2019-06-16,2019,0,CLE,DET,CLE,DET,8,0
2019-06-16,2019,0,TOR,HOU,TOR,HOU,12,0
2019-06-16,2019,0,CHC,LAD,CHC,LAD,2,3
2019-06-16,2019,0,PIT,MIA,PIT,MIA,5,4
2019-06-16,2019,0,KCR,MIN,KCR,MIN,8,6
2019-06-16,2019,0,STL,NYM,STL,NYM,4,3
2019-06-16,2019,0,SEA,OAK,SEA,ATH,6,3
2019-06-16,2019,0,MIL,SFG,MIL,SFG,5,3
2019-06-16,2019,0,LAA,TBR,LAA,TBR,5,6
2019-06-16,2019,0,ARI,WSN,ARI,WSN,5,15
2019-06-17,2019,0,NYM,ATL,NYM,ATL,3,12
2019-06-17,2019,0,HOU,CIN,HOU,CIN,2,3
2019-06-17,2019,0,SFG,LAD,SFG,LAD,3,2
2019-06-17,2019,0,BOS,MIN,BOS,MIN,2,0
2019-06-17,2019,0,TBR,NYY,TBR,NYY,0,3
2019-06-17,2019,0,BAL,OAK,BAL,ATH,2,3
2019-06-17,2019,0,MIL,SDP,MIL,SDP,0,2
2019-06-17,2019,0,KCR,SEA,KCR,SEA,6,4
2019-06-17,2019,0,MIA,STL,MIA,STL,0,5
2019-06-17,2019,0,CLE,TEX,CLE,TEX,2,7
2019-06-17,2019,0,LAA,TOR,LAA,TOR,10,5
2019-06-18,2019,0,COL,ARI,COL,ARI,8,1
2019-06-18,2019,0,NYM,ATL,NYM,ATL,10,2
2019-06-18,2019,0,CHW,CHC,CHW,CHC,3,1
2019-06-18,2019,0,HOU,CIN,HOU,CIN,3,4
2019-06-18,2019,0,SFG,LAD,SFG,LAD,0,9
2019-06-18,2019,0,BOS,MIN,BOS,MIN,3,4
2019-06-18,2019,0,TBR,NYY,TBR,NYY,3,6
2019-06-18,2019,0,BAL,OAK,BAL,ATH,2,16
2019-06-18,2019,0,DET,PIT,DET,PIT,5,4
2019-06-18,2019,0,MIL,SDP,MIL,SDP,1,4
2019-06-18,2019,0,KCR,SEA,KCR,SEA,9,0
2019-06-18,2019,0,MIA,STL,MIA,STL,6,0
2019-06-18,2019,0,CLE,TEX,CLE,TEX,10,3
2019-06-18,2019,0,LAA,TOR,LAA,TOR,3,1
2019-06-19,2019,0,COL,ARI,COL,ARI,6,4
2019-06-19,2019,0,NYM,ATL,NYM,ATL,2,7
2019-06-19,2019,0,CHW,CHC,CHW,CHC,3,7
2019-06-19,2019,0,HOU,CIN,HOU,CIN,2,3
2019-06-19,2019,0,SFG,LAD,SFG,LAD,2,9
2019-06-19,2019,0,BOS,MIN,BOS,MIN,9,4
2019-06-19,2019,0,TBR,NYY,TBR,NYY,1,12
2019-06-19,2019,0,BAL,OAK,BAL,ATH,3,8
2019-06-19,2019,0,DET,PIT,DET,PIT,7,8
2019-06-19,2019,0,MIL,SDP,MIL,SDP,7,8
2019-06-19,2019,0,KCR,SEA,KCR,SEA,2,8
2019-06-19,2019,0,MIA,STL,MIA,STL,1,2
2019-06-19,2019,0,CLE,TEX,CLE,TEX,10,4
2019-06-19,2019,0,LAA,TOR,LAA,TOR,11,6
2019-06-19,2019,1,PHI,WSN,PHI,WSN,2,6
2019-06-19,2019,2,PHI,WSN,PHI,WSN,0,2
2019-06-20,2019,0,COL,ARI,COL,ARI,6,4
2019-06-20,2019,0,NYM,CHC,NYM,CHC,4,7
2019-06-20,2019,0,MIN,KCR,MIN,KCR,1,4
2019-06-20,2019,0,SFG,LAD,SFG,LAD,8,9
2019-06-20,2019,0,CIN,MIL,CIN,MIL,7,1
2019-06-20,2019,0,HOU,NYY,HOU,NYY,6,10
2019-06-20,2019,0,TBR,OAK,TBR,ATH,4,5
2019-06-20,2019,0,BAL,SEA,BAL,SEA,2,5
2019-06-20,2019,0,MIA,STL,MIA,STL,7,6
2019-06-20,2019,0,CLE,TEX,CLE,TEX,2,4
2019-06-20,2019,0,LAA,TOR,LAA,TOR,5,7
2019-06-20,2019,0,PHI,WSN,PHI,WSN,4,7
2019-06-21,2019,0,SFG,ARI,SFG,ARI,11,5
2019-06-21,2019,0,TOR,BOS,TOR,BOS,5,7
2019-06-21,2019,0,NYM,CHC,NYM,CHC,5,4
2019-06-21,2019,0,DET,CLE,DET,CLE,6,7
2019-06-21,2019,0,MIN,KCR,MIN,KCR,8,7
2019-06-21,2019,0,COL,LAD,COL,LAD,2,4
2019-06-21,2019,0,CIN,MIL,CIN,MIL,11,7
2019-06-21,2019,0,HOU,NYY,HOU,NYY,1,4
2019-06-21,2019,0,TBR,OAK,TBR,ATH,5,3
2019-06-21,2019,0,MIA,PHI,MIA,PHI,2,1
2019-06-21,2019,0,SDP,PIT,SDP,PIT,1,2
2019-06-21,2019,0,BAL,SEA,BAL,SEA,9,10
2019-06-21,2019,0,LAA,STL,LAA,STL,1,5
2019-06-21,2019,0,CHW,TEX,CHW,TEX,5,4
2019-06-21,2019,0,ATL,WSN,ATL,WSN,3,4
2019-06-22,2019,0,SFG,ARI,SFG,ARI,7,4
2019-06-22,2019,0,TOR,BOS,TOR,BOS,8,7
2019-06-22,2019,0,NYM,CHC,NYM,CHC,10,2
2019-06-22,2019,0,DET,CLE,DET,CLE,0,2
2019-06-22,2019,0,MIN,KCR,MIN,KCR,5,3
2019-06-22,2019,0,COL,LAD,COL,LAD,4,5
2019-06-22,2019,0,CIN,MIL,CIN,MIL,5,6
2019-06-22,2019,0,HOU,NYY,HOU,NYY,5,7
2019-06-22,2019,0,TBR,OAK,TBR,ATH,2,4
2019-06-22,2019,0,MIA,PHI,MIA,PHI,5,3
2019-06-22,2019,0,SDP,PIT,SDP,PIT,3,6
2019-06-22,2019,0,BAL,SEA,BAL,SEA,8,4
2019-06-22,2019,0,LAA,STL,LAA,STL,2,4
2019-06-22,2019,0,CHW,TEX,CHW,TEX,5,6
2019-06-22,2019,0,ATL,WSN,ATL,WSN,13,9
2019-06-23,2019,0,SFG,ARI,SFG,ARI,2,3
2019-06-23,2019,0,TOR,BOS,TOR,BOS,6,1
2019-06-23,2019,0,NYM,CHC,NYM,CHC,3,5
2019-06-23,2019,0,DET,CLE,DET,CLE,3,8
2019-06-23,2019,0,MIN,KCR,MIN,KCR,1,6
2019-06-23,2019,0,COL,LAD,COL,LAD,3,6
2019-06-23,2019,0,CIN,MIL,CIN,MIL,5,7
2019-06-23,2019,0,HOU,NYY,HOU,NYY,9,4
2019-06-23,2019,0,TBR,OAK,TBR,ATH,8,2
2019-06-23,2019,0,MIA,PHI,MIA,PHI,6,4
2019-06-23,2019,0,SDP,PIT,SDP,PIT,10,11
2019-06-23,2019,0,BAL,SEA,BAL,SEA,3,13
2019-06-23,2019,0,LAA,STL,LAA,STL,6,4
2019-06-23,2019,0,CHW,TEX,CHW,TEX,4,7
2019-06-23,2019,0,ATL,WSN,ATL,WSN,4,3
2019-06-24,2019,0,LAD,ARI,LAD,ARI,5,8
2019-06-24,2019,0,CHW,BOS,CHW,BOS,5,6
2019-06-24,2019,0,ATL,CHC,ATL,CHC,3,8
2019-06-24,2019,0,KCR,CLE,KCR,CLE,2,3
2019-06-24,2019,0,TOR,NYY,TOR,NYY,8,10
2019-06-24,2019,0,NYM,PHI,NYM,PHI,7,13
2019-06-24,2019,0,COL,SFG,COL,SFG,2,0
2019-06-25,2019,0,LAD,ARI,LAD,ARI,3,2
2019-06-25,2019,0,SDP,BAL,SDP,BAL,8,3
2019-06-25,2019,0,CHW,BOS,CHW,BOS,3,6
2019-06-25,2019,0,ATL,CHC,ATL,CHC,3,2
2019-06-25,2019,0,KCR,CLE,KCR,CLE,8,6
2019-06-25,2019,0,TEX,DET,TEX,DET,5,3
2019-06-25,2019,0,PIT,HOU,PIT,HOU,1,5
2019-06-25,2019,0,CIN,LAA,CIN,LAA,1,5
2019-06-25,2019,0,WSN,MIA,WSN,MIA,6,1
2019-06-25,2019,0,SEA,MIL,SEA,MIL,8,3
2019-06-25,2019,0,TBR,MIN,TBR,MIN,4,9
2019-06-25,2019,0,TOR,NYY,TOR,NYY,3,4
2019-06-25,2019,0,NYM,PHI,NYM,PHI,5,7
2019-06-25,2019,0,COL,SFG,COL,SFG,2,4
2019-06-25,2019,0,OAK,STL,ATH,STL,7,3
2019-06-26,2019,0,LAD,ARI,LAD,ARI,2,8
2019-06-26,2019,0,SDP,BAL,SDP,BAL,10,5
2019-06-26,2019,0,CHW,BOS,CHW,BOS,8,7
2019-06-26,2019,0,ATL,CHC,ATL,CHC,5,3
2019-06-26,2019,0,KCR,CLE,KCR,CLE,3,5
2019-06-26,2019,0,TEX,DET,TEX,DET,4,1
2019-06-26,2019,0,PIT,HOU,PIT,HOU,14,2
2019-06-26,2019,0,CIN,LAA,CIN,LAA,1,5
2019-06-26,2019,0,WSN,MIA,WSN,MIA,7,5
2019-06-26,2019,0,SEA,MIL,SEA,MIL,4,2
2019-06-26,2019,0,TBR,MIN,TBR,MIN,4,6
2019-06-26,2019,0,TOR,NYY,TOR,NYY,7,8
2019-06-26,2019,0,NYM,PHI,NYM,PHI,4,5
2019-06-26,2019,0,COL,SFG,COL,SFG,6,3
2019-06-26,2019,0,OAK,STL,ATH,STL,2,0
2019-06-27,2019,0,ATL,CHC,ATL,CHC,7,9
2019-06-27,2019,0,LAD,COL,LAD,COL,12,8
2019-06-27,2019,0,TEX,DET,TEX,DET,3,1
2019-06-27,2019,0,PIT,HOU,PIT,HOU,10,0
2019-06-27,2019,0,OAK,LAA,ATH,LAA,3,8
2019-06-27,2019,0,WSN,MIA,WSN,MIA,8,5
2019-06-27,2019,0,SEA,MIL,SEA,MIL,2,4
2019-06-27,2019,0,TBR,MIN,TBR,MIN,5,2
2019-06-27,2019,0,NYM,PHI,NYM,PHI,3,6
2019-06-27,2019,0,ARI,SFG,ARI,SFG,5,1
2019-06-28,2019,0,CLE,BAL,CLE,BAL,0,13
2019-06-28,2019,0,MIN,CHW,MIN,CHW,4,6
2019-06-28,2019,0,CHC,CIN,CHC,CIN,3,6
2019-06-28,2019,0,LAD,COL,LAD,COL,9,13
2019-06-28,2019,0,WSN,DET,WSN,DET,3,1
2019-06-28,2019,0,SEA,HOU,SEA,HOU,1,2
2019-06-28,2019,0,OAK,LAA,ATH,LAA,7,2
2019-06-28,2019,0,PHI,MIA,PHI,MIA,2,6
2019-06-28,2019,0,PIT,MIL,PIT,MIL,3,2
2019-06-28,2019,0,ATL,NYM,ATL,NYM,6,2
2019-06-28,2019,0,STL,SDP,STL,SDP,1,3
2019-06-28,2019,0,ARI,SFG,ARI,SFG,3,6
2019-06-28,2019,0,TEX,TBR,TEX,TBR,5,0
2019-06-28,2019,0,KCR,TOR,KCR,TOR,2,6
2019-06-29,2019,0,CLE,BAL,CLE,BAL,0,13
2019-06-29,2019,0,NYY,BOS,NYY,BOS,17,13
2019-06-29,2019,0,MIN,CHW,MIN,CHW,10,3
2019-06-29,2019,0,CHC,CIN,CHC,CIN,6,0
2019-06-29,2019,0,LAD,COL,LAD,COL,3,5
2019-06-29,2019,0,WSN,DET,WSN,DET,5,7
2019-06-29,2019,0,SEA,HOU,SEA,HOU,5,6
2019-06-29,2019,0,OAK,LAA,ATH,LAA,4,0
2019-06-29,2019,0,PHI,MIA,PHI,MIA,6,9
2019-06-29,2019,0,PIT,MIL,PIT,MIL,1,3
2019-06-29,2019,0,ATL,NYM,ATL,NYM,5,4
2019-06-29,2019,0,STL,SDP,STL,SDP,2,12
2019-06-29,2019,0,ARI,SFG,ARI,SFG,4,3
2019-06-29,2019,0,TEX,TBR,TEX,TBR,2,5
2019-06-29,2019,0,KCR,TOR,KCR,TOR,5,7
2019-06-30,2019,0,CLE,BAL,CLE,BAL,2,0
2019-06-30,2019,0,NYY,BOS,NYY,BOS,12,8
2019-06-30,2019,0,MIN,CHW,MIN,CHW,3,4
2019-06-30,2019,0,CHC,CIN,CHC,CIN,6,8
2019-06-30,2019,0,LAD,COL,LAD,COL,10,5
2019-06-30,2019,0,WSN,DET,WSN,DET,2,1
2019-06-30,2019,0,SEA,HOU,SEA,HOU,1,6
2019-06-30,2019,0,OAK,LAA,ATH,LAA,12,3
2019-06-30,2019,0,PHI,MIA,PHI,MIA,13,6
2019-06-30,2019,0,PIT,MIL,PIT,MIL,1,2
2019-06-30,2019,0,ATL,NYM,ATL,NYM,5,8
2019-06-30,2019,0,STL,SDP,STL,SDP,5,3
2019-06-30,2019,0,ARI,SFG,ARI,SFG,4,10
2019-06-30,2019,0,TEX,TBR,TEX,TBR,2,6
2019-06-30,2019,0,KCR,TOR,KCR,TOR,7,6
2019-07-01,2019,0,MIL,CIN,MIL,CIN,8,6
2019-07-01,2019,0,CHC,PIT,CHC,PIT,5,18
2019-07-01,2019,0,SFG,SDP,SFG,SDP,13,2
2019-07-01,2019,0,BAL,TBR,BAL,TBR,3,6
2019-07-01,2019,0,KCR,TOR,KCR,TOR,4,11
2019-07-02,2019,0,PHI,ATL,PHI,ATL,2,0
2019-07-02,2019,0,MIL,CIN,MIL,CIN,4,5
2019-07-02,2019,0,HOU,COL,HOU,COL,9,8
2019-07-02,2019,0,CLE,KCR,CLE,KCR,9,5
2019-07-02,2019,0,ARI,LAD,ARI,LAD,4,5
2019-07-02,2019,0,NYY,NYM,NYY,NYM,2,4
2019-07-02,2019,0,MIN,OAK,MIN,ATH,6,8
2019-07-02,2019,0,CHC,PIT,CHC,PIT,1,5
2019-07-02,2019,0,SFG,SDP,SFG,SDP,10,4
2019-07-02,2019,0,STL,SEA,STL,SEA,4,5
2019-07-02,2019,0,BAL,TBR,BAL,TBR,3,6
2019-07-02,2019,0,LAA,TEX,LAA,TEX,9,4
2019-07-02,2019,0,BOS,TOR,BOS,TOR,10,6
2019-07-02,2019,0,MIA,WSN,MIA,WSN,2,3
2019-07-03,2019,0,PHI,ATL,PHI,ATL,2,9
2019-07-03,2019,0,MIL,CIN,MIL,CIN,0,3
2019-07-03,2019,0,HOU,COL,HOU,COL,4,2
2019-07-03,2019,0,CLE,KCR,CLE,KCR,4,0
2019-07-03,2019,0,ARI,LAD,ARI,LAD,4,5
2019-07-03,2019,0,NYY,NYM,NYY,NYM,5,1
2019-07-03,2019,0,MIN,OAK,MIN,ATH,4,3
2019-07-03,2019,0,CHC,PIT,CHC,PIT,5,6
2019-07-03,2019,0,SFG,SDP,SFG,SDP,7,5
2019-07-03,2019,0,STL,SEA,STL,SEA,5,2
2019-07-03,2019,0,BAL,TBR,BAL,TBR,9,6
2019-07-03,2019,0,LAA,TEX,LAA,TEX,6,2
2019-07-03,2019,0,BOS,TOR,BOS,TOR,3,6
2019-07-03,2019,0,MIA,WSN,MIA,WSN,1,3
2019-07-03,2019,1,DET,CHW,DET,CHW,5,7
2019-07-03,2019,2,DET,CHW,DET,CHW,6,9
2019-07-04,2019,0,PHI,ATL,PHI,ATL,6,12
2019-07-04,2019,0,DET,CHW,DET,CHW,11,5
2019-07-04,2019,0,MIL,CIN,MIL,CIN,0,1
2019-07-04,2019,0,CLE,KCR,CLE,KCR,8,4
2019-07-04,2019,0,SDP,LAD,SDP,LAD,1,5
2019-07-04,2019,0,MIN,OAK,MIN,ATH,2,7
2019-07-04,2019,0,CHC,PIT,CHC,PIT,11,3
2019-07-04,2019,0,STL,SEA,STL,SEA,5,4
2019-07-04,2019,0,NYY,TBR,NYY,TBR,8,4
2019-07-04,2019,0,LAA,TEX,LAA,TEX,3,9
2019-07-04,2019,0,BOS,TOR,BOS,TOR,8,7
2019-07-04,2019,0,MIA,WSN,MIA,WSN,2,5
2019-07-05,2019,0,COL,ARI,COL,ARI,0,8
2019-07-05,2019,0,MIA,ATL,MIA,ATL,0,1
2019-07-05,2019,0,BOS,DET,BOS,DET,9,6
2019-07-05,2019,0,LAA,HOU,LAA,HOU,5,4
2019-07-05,2019,0,SDP,LAD,SDP,LAD,3,2
2019-07-05,2019,0,TEX,MIN,TEX,MIN,6,15
2019-07-05,2019,0,PHI,NYM,PHI,NYM,7,2
2019-07-05,2019,0,MIL,PIT,MIL,PIT,7,6
2019-07-05,2019,0,OAK,SEA,ATH,SEA,5,2
2019-07-05,2019,0,STL,SFG,STL,SFG,9,4
2019-07-05,2019,0,NYY,TBR,NYY,TBR,8,4
2019-07-05,2019,0,BAL,TOR,BAL,TOR,4,1
2019-07-05,2019,0,KCR,WSN,KCR,WSN,7,4
2019-07-06,2019,0,COL,ARI,COL,ARI,2,4
2019-07-06,2019,0,MIA,ATL,MIA,ATL,5,4
2019-07-06,2019,0,CHC,CHW,CHC,CHW,6,3
2019-07-06,2019,0,CLE,CIN,CLE,CIN,7,2
2019-07-06,2019,0,BOS,DET,BOS,DET,10,6
2019-07-06,2019,0,LAA,HOU,LAA,HOU,0,4
2019-07-06,2019,0,SDP,LAD,SDP,LAD,3,1
2019-07-06,2019,0,TEX,MIN,TEX,MIN,4,7
2019-07-06,2019,0,PHI,NYM,PHI,NYM,5,6
2019-07-06,2019,0,MIL,PIT,MIL,PIT,2,12
2019-07-06,2019,0,OAK,SEA,ATH,SEA,3,6
2019-07-06,2019,0,STL,SFG,STL,SFG,4,8
2019-07-06,2019,0,NYY,TBR,NYY,TBR,3,4
2019-07-06,2019,0,BAL,TOR,BAL,TOR,8,1
2019-07-06,2019,0,KCR,WSN,KCR,WSN,0,6
2019-07-07,2019,0,COL,ARI,COL,ARI,3,5
2019-07-07,2019,0,MIA,ATL,MIA,ATL,3,4
2019-07-07,2019,0,CHC,CHW,CHC,CHW,1,3
2019-07-07,2019,0,CLE,CIN,CLE,CIN,11,1
2019-07-07,2019,0,BOS,DET,BOS,DET,6,3
2019-07-07,2019,0,LAA,HOU,LAA,HOU,10,11
2019-07-07,2019,0,SDP,LAD,SDP,LAD,5,3
2019-07-07,2019,0,TEX,MIN,TEX,MIN,4,1
2019-07-07,2019,0,PHI,NYM,PHI,NYM,8,3
2019-07-07,2019,0,MIL,PIT,MIL,PIT,5,6
2019-07-07,2019,0,OAK,SEA,ATH,SEA,7,4
2019-07-07,2019,0,STL,SFG,STL,SFG,0,1
2019-07-07,2019,0,NYY,TBR,NYY,TBR,1,2
2019-07-07,2019,0,BAL,TOR,BAL,TOR,1,6
2019-07-07,2019,0,KCR,WSN,KCR,WSN,2,5
2019-07-11,2019,0,HOU,TEX,HOU,TEX,0,5
2019-07-12,2019,0,TBR,BAL,TBR,BAL,16,4
2019-07-12,2019,0,LAD,BOS,LAD,BOS,1,8
2019-07-12,2019,0,PIT,CHC,PIT,CHC,3,4
2019-07-12,2019,0,MIN,CLE,MIN,CLE,5,3
2019-07-12,2019,0,CIN,COL,CIN,COL,2,3
2019-07-12,2019,0,DET,KCR,DET,KCR,5,8
2019-07-12,2019,0,SEA,LAA,SEA,LAA,0,13
2019-07-12,2019,0,NYM,MIA,NYM,MIA,4,8
2019-07-12,2019,0,SFG,MIL,SFG,MIL,10,7
2019-07-12,2019,0,TOR,NYY,TOR,NYY,0,4
2019-07-12,2019,0,CHW,OAK,CHW,ATH,1,5
2019-07-12,2019,0,WSN,PHI,WSN,PHI,4,0
2019-07-12,2019,0,ATL,SDP,ATL,SDP,5,3
2019-07-12,2019,0,ARI,STL,ARI,STL,4,2
2019-07-12,2019,0,HOU,TEX,HOU,TEX,8,9
2019-07-13,2019,0,LAD,BOS,LAD,BOS,11,2
2019-07-13,2019,0,PIT,CHC,PIT,CHC,4,10
2019-07-13,2019,0,MIN,CLE,MIN,CLE,6,2
2019-07-13,2019,0,CIN,COL,CIN,COL,17,9
2019-07-13,2019,0,DET,KCR,DET,KCR,1,4
2019-07-13,2019,0,SEA,LAA,SEA,LAA,2,9
2019-07-13,2019,0,NYM,MIA,NYM,MIA,4,2
2019-07-13,2019,0,SFG,MIL,SFG,MIL,4,5
2019-07-13,2019,0,TOR,NYY,TOR,NYY,2,1
2019-07-13,2019,0,CHW,OAK,CHW,ATH,2,13
2019-07-13,2019,0,WSN,PHI,WSN,PHI,4,3
2019-07-13,2019,0,ATL,SDP,ATL,SDP,7,5
2019-07-13,2019,0,ARI,STL,ARI,STL,2,4
2019-07-13,2019,0,HOU,TEX,HOU,TEX,7,6
2019-07-13,2019,1,TBR,BAL,TBR,BAL,1,2
2019-07-13,2019,2,TBR,BAL,TBR,BAL,12,4
2019-07-14,2019,0,TBR,BAL,TBR,BAL,4,1
2019-07-14,2019,0,LAD,BOS,LAD,BOS,7,4
2019-07-14,2019,0,PIT,CHC,PIT,CHC,3,8
2019-07-14,2019,0,MIN,CLE,MIN,CLE,3,4
2019-07-14,2019,0,CIN,COL,CIN,COL,9,10
2019-07-14,2019,0,DET,KCR,DET,KCR,12,8
2019-07-14,2019,0,SEA,LAA,SEA,LAA,3,6
2019-07-14,2019,0,NYM,MIA,NYM,MIA,6,2
2019-07-14,2019,0,SFG,MIL,SFG,MIL,8,3
2019-07-14,2019,0,TOR,NYY,TOR,NYY,2,4
2019-07-14,2019,0,CHW,OAK,CHW,ATH,2,3
2019-07-14,2019,0,WSN,PHI,WSN,PHI,3,4
2019-07-14,2019,0,ATL,SDP,ATL,SDP,4,1
2019-07-14,2019,0,ARI,STL,ARI,STL,2,5
2019-07-14,2019,0,HOU,TEX,HOU,TEX,12,4
2019-07-15,2019,0,TOR,BOS,TOR,BOS,8,10
2019-07-15,2019,0,CIN,CHC,CIN,CHC,6,3
2019-07-15,2019,0,DET,CLE,DET,CLE,6,8
2019-07-15,2019,0,CHW,KCR,CHW,KCR,2,5
2019-07-15,2019,0,HOU,LAA,HOU,LAA,6,9
2019-07-15,2019,0,ATL,MIL,ATL,MIL,4,2
2019-07-15,2019,0,TBR,NYY,TBR,NYY,5,4
2019-07-15,2019,0,LAD,PHI,LAD,PHI,16,2
2019-07-15,2019,0,PIT,STL,PIT,STL,0,7
2019-07-15,2019,1,SFG,COL,SFG,COL,19,2
2019-07-15,2019,2,SFG,COL,SFG,COL,2,1
2019-07-16,2019,0,WSN,BAL,WSN,BAL,8,1
2019-07-16,2019,0,TOR,BOS,TOR,BOS,10,4
2019-07-16,2019,0,CIN,CHC,CIN,CHC,3,4
2019-07-16,2019,0,DET,CLE,DET,CLE,0,8
2019-07-16,2019,0,SFG,COL,SFG,COL,8,4
2019-07-16,2019,0,CHW,KCR,CHW,KCR,0,11
2019-07-16,2019,0,HOU,LAA,HOU,LAA,2,7
2019-07-16,2019,0,SDP,MIA,SDP,MIA,7,12
2019-07-16,2019,0,ATL,MIL,ATL,MIL,1,13
2019-07-16,2019,0,NYM,MIN,NYM,MIN,3,2
2019-07-16,2019,0,TBR,NYY,TBR,NYY,3,8
2019-07-16,2019,0,SEA,OAK,SEA,ATH,2,9
2019-07-16,2019,0,LAD,PHI,LAD,PHI,8,9
2019-07-16,2019,0,PIT,STL,PIT,STL,3,1
2019-07-16,2019,0,ARI,TEX,ARI,TEX,9,2
2019-07-17,2019,0,WSN,BAL,WSN,BAL,2,9
2019-07-17,2019,0,TOR,BOS,TOR,BOS,4,5
2019-07-17,2019,0,CIN,CHC,CIN,CHC,2,5
2019-07-17,2019,0,DET,CLE,DET,CLE,2,7
2019-07-17,2019,0,SFG,COL,SFG,COL,11,8
2019-07-17,2019,0,CHW,KCR,CHW,KCR,5,7
2019-07-17,2019,0,HOU,LAA,HOU,LAA,11,2
2019-07-17,2019,0,SDP,MIA,SDP,MIA,3,2
2019-07-17,2019,0,ATL,MIL,ATL,MIL,4,5
2019-07-17,2019,0,NYM,MIN,NYM,MIN,14,4
2019-07-17,2019,0,SEA,OAK,SEA,ATH,2,10
2019-07-17,2019,0,LAD,PHI,LAD,PHI,7,2
