retro_id,mlbam_id,bbref_id,name_first,name_last
reina102,121043,reinhar01,Art,Reinhart
reinc001,448656,reinech01,Chad,Reineke
reinj001,595373,reinhja01,Jack,Reinheimer
reinm101,121041,reinbmi01,Mike,Reinbach
reint901,431235,,Travis,Reininger
reinw101,121042,reinewa01,Wally,Reinecker
reinz001,643617,reiniza01,Zac,Reininger
reipc101,121045,reipsch01,Charlie,Reipschlager
reisa101,121054,reissal01,Al,Reiss
reisb101,121051,reisibu01,Bugs,Reisigl
reisb102,121048,reisbo01,Bobby,Reis
reisc101,121052,reisich01,Charlie,Reising
reisd101,121053,reisldo01,Doc,Reisling
reisj101,121046,reisja01,Jack,Reis
reisl101,121047,reisla01,Laurie,Reis
reisp101,121050,reisepe01,Pete,Reiser
reist101,121049,reisto01,Tommy,Reis
reitb001,367944,reithbr01,Brian,Reith
reitc001,277410,reitsch01,Chris,Reitsma
reite101,,,Emil,Reitz
reith101,121055,reitzhe01,Henry,Reitz
reitk101,121056,reitzke01,Ken,Reitz
rekab001,121057,rekarbr01,Bryan,Rekar
reksz001,676646,reksza01,Zach,Reks
relad001,121058,relafde01,Desi,Relaford
relic901,,,Charlie,Reliford
remeb101,121059,remenbu01,Butch,Rementer
remiw801,642005,,Will,Remillard
remiz001,621545,remilza01,Zach,Remillard
remlm001,121060,remlimi01,Mike,Remlinger
remmw101,121061,remmewi01,Win,Remmerswaal
remna101,121062,remneal01,Alex,Remneas
remsj101,121063,remseja01,Jack,Remsen
remyj001,121064,remyje01,Jerry,Remy
renda001,543685,rendoan01,Anthony,Rendon
rendt001,573113,rendato01,Tony,Renda
renfc101,817578,renfrch01,Chico,Renfroe
renfe101,121065,renfeer01,Erwin,Renfer
renfh001,592669,renfrhu01,Hunter,Renfroe
renfl001,121066,renfrla01,Laddie,Renfroe
renfm101,121067,renfrma01,Marshall,Renfroe
rengl001,650859,rengilu01,Luis,Rengifo
renih101,121069,renifha01,Hal,Reniff
renij101,121070,reninji01,Jim,Reninger
renir101,121068,renicri01,Rick,Renick
renks101,121071,renkost01,Steve,Renko
rennb101,121072,rennabi01,Bill,Renna
rennd901,,,Dutch,Rennert
renst101,121073,rensato01,Tony,Rensa
rente001,121074,renteed01,Édgar,Rentería
rentr001,121075,renteri01,Rich,Renteria
repab101,121076,repasbo01,Bob,Repass
repkj001,434705,repkoja01,Jason,Repko
repla101,121077,reploan01,Andy,Replogle
repor101,121078,repozro01,Roger,Repoz
repur101,121079,repulri01,Rip,Repulski
rescx101,121080,rescixa01,Xavier,Rescigno
resig801,,,Grover,Resinger
resoc001,434592,resopch01,Chris,Resop
ressl101,121081,resslla01,Larry,Ressler
restd101,121082,restedi01,Dino,Restelli
restm001,282879,restomi01,Michael,Restovich
rettg101,121084,rettgge01,George,Rettger
rettm101,121083,retteme01,Merv,Rettenmund
retto101,121085,rettiot01,Otto,Rettig
retzk101,121086,retzeke01,Ken,Retzer
reule101,121087,reulbed01,Ed,Reulbach
reusj001,121090,reussje01,Jerry,Reuss
reusp101,121088,reuscpa01,Paul,Reuschel
reusr001,121089,reuscri01,Rick,Reuschel
reveb001,519184,reverbe01,Ben,Revere
reved101,121092,reverda01,Dave,Revering
revet001,121091,revento01,Todd,Revenig
revih101,121093,revilhe01,Henry,Reville
rextw101,121094,rextewi01,William,Rexter
reybd901,482666,,D. J.,Reyburn
reyea001,121099,reyesal01,Alberto,Reyes
reyea002,435039,reyesan01,Anthony,Reyes
reyea003,469040,reyesar01,Argenis,Reyes
reyea004,621052,reyesal02,Alex,Reyes
reyec001,121095,reyesca01,Carlos,Reyes
reyec801,,,Cananea,Reyes
reyed001,121096,reyesde01,Dennys,Reyes
reyed002,660593,reyesde02,Denyi,Reyes
reyef001,614177,reyesfr01,Franmil,Reyes
reyeg001,121097,reyesgi01,Gil,Reyes
reyeg002,622103,reyesge01,Gerardo,Reyes
reyej001,408314,reyesjo01,José,Reyes
reyej002,431170,reyesjo02,José,Reyes
reyej003,457456,reyesjo03,Jo-Jo,Reyes
reyej004,660875,reyesje01,Jesús,Reyes
reyen101,121098,reyesna01,Nap,Reyes
reyep001,622569,reyespa01,Pablo,Reyes
reyer001,407813,reyesre01,René,Reyes
reyev001,622682,reyesvi01,Víctor,Reyes
reyna001,121117,reynoar02,Armando,Reynoso
reyna101,121101,reynoar01,Archie,Reynolds
reyna102,121100,reynoal01,Allie,Reynolds
reynb001,668804,reynobr01,Bryan,Reynolds
reynb101,121116,reynobi01,Bill,Reynolds
reynb102,121111,reynobo01,Bob,Reynolds
reynb103,817576,reynobi02,Bill,Reynolds
reync001,121107,reynocr01,Craig,Reynolds
reync101,121104,reynoch02,Charlie,Reynolds
reync102,121102,reynoca01,Carl,Reynolds
reync103,121103,reynoch01,Thomas,Reynolds
reynd101,121106,reynodo01,Don,Reynolds
reynd102,121105,reynoda01,Danny,Reynolds
reyng001,453353,reynogr01,Greg,Reynolds
reynh001,121108,reynoha01,Harold,Reynolds
reynj101,817573,reynoji01,Jimmy,Reynolds
reynj102,817575,reynojo01,Joe,Reynolds
reynj901,427424,,Jim,Reynolds
reynk101,121109,reynoke01,Ken,Reynolds
reynm001,448602,reynoma01,Mark,Reynolds
reynm002,519186,reynoma02,Matt,Reynolds
reynm003,608703,reynoma03,Matt,Reynolds
reynr001,121112,reynor.01,R. J.,Reynolds
reynr002,121113,reynoro02,Ronn,Reynolds
reynr101,121114,reynoro01,Ross,Reynolds
reyns001,121110,reynosh01,Shane,Reynolds
reyns002,669308,reynose01,Sean,Reynolds
reynt101,121115,reynoto01,Tommie,Reynolds
rhamj001,642008,rhameja01,Jacob,Rhame
rhawr101,121118,rhawnbo01,Bobby,Rhawn
rheac101,121119,rheamcy01,Cy,Rheam
rheij001,425850,rheinjo01,John,Rheinecker
rhemf101,121120,rhemfl01,Flint,Rhem
rhieb101,121121,rhielbi01,Billy,Rhiel
rhinb101,121122,rhinebi01,Billy,Rhines
rhoab101,121123,rhoadbo01,Bob,Rhoads
rhoac101,817570,,Cornelius,Rhoades
rhoda001,121125,rhodear01,Arthur,Rhodes
rhoda101,817569,rhodear02,Army,Rhodes
rhodb101,121130,rhodebi01,Bill,Rotes
rhodc101,121126,rhodech01,Charlie,Rhodes
rhodd101,121127,rhodedu01,Dusty,Rhodes
rhodd102,817568,rhodedu02,Dusty,Rhodes
rhode901,,,Eugene,Rhodes
rhodg101,121128,rhodego01,Gordon,Rhodes
rhodh101,817567,rhodeha01,Harry,Rhodes
rhodk001,121129,rhodeka01,Karl,Rhodes
rhodr001,121124,rhoderi01,Rick,Rhoden
rhomk001,121131,rhombke01,Kevin,Rhomberg
rhymw001,489242,rhymewi01,Will,Rhymes
rhynh101,121132,rhyneha01,Hal,Rhyne
ribad101,121133,ribande01,Dennis,Ribant
ribao001,687377,ribalor01,Orlando,Ribalta
riccc001,121135,riccich01,Chuck,Ricci
riccd901,,,Dennis,Riccio
riccf101,121134,riccefr01,Frank,Riccelli
riccl901,,,Len,Riccio
riceb001,700250,ricebe01,Ben,Rice
riceb101,121143,ricebo01,Bob,Rice
riceb901,,,Bob,Rice
riced101,121136,ricede01,Del,Rice
riceh101,121139,riceha01,Harry,Rice
riceh102,121138,riceha02,Hal,Rice
ricej001,121140,riceji01,Jim,Rice
ricej901,,,John,Rice
ricel101,121141,ricele01,Len,Rice
ricep001,121142,ricepa01,Pat,Rice
rices001,446488,ricesc01,Scott,Rice
rices101,121137,ricesa01,Sam,Rice
riceu901,,,,Rice
richa001,460322,richaan01,Antoan,Richardson
richa101,121174,richtal01,Al,Richter
richb101,121169,richmbe01,Beryl,Richmond
richb102,121161,richabo01,Bobby,Richardson
richb103,121163,richabi01,Bill,Richardson
richc001,276537,richach01,Chris,Richard
richc002,453385,richacl01,Clayton,Richard
richd001,462950,richada02,Danny,Richar
richd002,450580,richadu02,Dustin,Richardson
richd101,121155,richada01,Danny,Richardson
richd102,121147,richadu01,Duane,Richards
richd103,121170,richmdo01,Don,Richmond
riche101,817565,richaea01,Earl,Richardson
richf101,121149,richafr01,Fred,Richards
richg001,121148,richage01,Gene,Richards
richg002,572070,richaga01,Garrett,Richards
richg101,121156,richago01,Gordie,Richardson
richg102,817562,richage02,Gene,Richardson
richg103,817560,richagl01,Glen,Richardson
richh101,121153,richaha01,Hardy,Richardson
richh102,817559,richahe01,Henry,Richardson
richj001,121157,richaje01,Jeff,Richardson
richj002,121158,richaje02,Jeff,Richardson
richj101,121145,richaj.01,J. R.,Richard
richj102,121172,richmjo01,John,Richmond
richj103,121159,richaja01,Jack,Richardson
richj104,121176,richtjo01,John,Richter
richj105,817558,richajo01,John,Richardson
richj901,,,J. M.,Richards
richk001,459323,richake02,Kevin,Richardson
richk101,121160,richake01,Ken,Richardson
richl001,680689,richaly01,Lyon,Richardson
richl101,121146,richale01,Lee,Richard
richl102,121167,richile01,Lew,Richie
richl103,121165,richbla01,Lance,Richbourg
richl104,121171,richmle01,Lee,Richmond
richl105,817556,richble01,Lefty,Richbourg
richm001,121164,richami01,Mike,Richardt
richn101,121154,richano01,Nolen,Richardson
richp101,121150,richapa01,Paul,Richards
richp102,121166,richepe01,Pete,Richert
richr001,121168,richiro01,Rob,Richie
richr002,121151,richaru01,Rusty,Richards
richr101,121175,richtre01,Reggie,Richter
richr102,121173,richmra01,Ray,Richmond
richs001,446341,richmsc01,Scott,Richmond
richt001,670950,richatr01,Trevor,Richards
richt101,121162,richato01,Tom,Richardson
richt102,817555,richato02,Tom,Richardson
richt103,817553,richata01,Talmadge,Richardson
richt104,,,Ted,Richardson
richu101,121152,richa01,,Richardson
richv701,433499,,Vinnie,Richichi
richw101,121144,richwo01,Woody,Rich
rickb101,121181,rickebr01,Branch,Rickey
rickb102,817557,ricksbi01,Bill,Ricks
rickc101,121182,ricklch01,Chris,Rickley
rickc102,817550,rickscu01,Curtis,Ricks
rickd101,121180,rickedi01,Dick,Ricketts
rickd102,121179,rickeda01,Dave,Ricketts
rickj001,572073,rickajo01,Joey,Rickard
rickj101,121177,rickejo01,Joe,Rickert
rickj102,121183,ricksjo01,John,Ricks
rickm101,121178,rickema01,Marv,Rickert
ricoa101,121185,ricoar01,Art,Rico
ricof101,121184,ricofr01,Fred,Rico
ricoh101,121186,riconha01,Harry,Riconda
riddd101,121191,riddldo01,Dorsey,Riddlemoser
riddd102,121190,riddlde01,Denny,Riddleberger
ridde101,121187,riddlel01,Elmer,Riddle
riddg801,492522,riddogr99,Greg,Riddoch
riddj001,595375,riddljt01,JT,Riddle
riddj101,121189,riddljo02,Johnny,Riddle
riddj102,121188,riddljo01,John,Riddle
riddm101,817549,riddlma01,Marshall,Riddle
riddv101,817551,riddive01,Vernon,Riddick
ridgb101,817543,,Buck,Ridgley
ridgj001,455047,ridgwje01,Jeff,Ridgway
ridgj101,121192,ridgwja01,Jack,Ridgway
ridgu101,817552,,,Ridgely
ridis001,670050,ridinst01,Stephen,Ridings
ridlj101,817544,ridleja01,Jack,Ridley
ridzs101,121193,ridzist01,Steve,Ridzik
riebh101,121194,riebeha01,Hank,Riebe
riedj001,150180,riedljo01,John,Riedling
riefc001,592677,riefecj01,C. J.,Riefenhauser
riege101,121195,riegeel01,Elmer,Rieger
riekr901,,,Rich,Rieker
riena001,516589,rienzan01,André,Rienzo
riesn001,121196,riesgni01,Nikco,Riesgo
rigam101,817545,rigalma01,Manuel,Rigal
rigbb001,121197,rigbybr01,Brad,Rigby
rigdp001,282331,rigdopa01,Paul,Rigdon
rigga001,121199,riggsad01,Adam,Riggs
riggb101,817547,riggibi01,Bill,Riggins
riggj001,339492,riggaje01,Jerrod,Riggan
riggj101,121198,riggejo01,Joe,Riggert
riggj801,427427,rigglji99,Jim,Riggleman
riggj901,573769,,Jeremy,Riggs
riggl101,121200,riggsle01,Lew,Riggs
riggm801,526909,,Mark,Riggins
riggm901,,,Mike,Riggins
riggs001,457493,riggash01,Shawn,Riggans
righd001,121201,righeda01,Dave,Righetti
righr001,121202,rightro01,Ron,Rightnowar
riglc901,,,Cy,Rigler
rignb101,121205,rignebi01,Bill,Rigney
rignj101,121204,rignejo01,Johnny,Rigney
rignt101,121203,rigneto01,Topper,Rigney
rigoj801,,,Joe,Rigoli
rijoj001,121206,rijojo01,José,Rijo
rikac101,121207,rikarcu01,Culley,Rikard
rilea001,663586,rileyau01,Austin,Riley
rileb101,121213,rileybi01,Billy,Riley
rilee001,121208,rileser01,Ernie,Riles
rilee101,817539,rileed01,Ed,Rile
rileg001,121209,rileyge01,George,Riley
rilej101,121211,rileyji02,Jim,Riley
rilej102,121210,rileyji01,Jim,Riley
rilej103,817538,rileyja01,Jack,Riley
rilel101,121212,rileyle01,Lee,Riley
rilem001,235494,rileyma01,Matt,Riley
rinca101,121214,rincoan01,Andy,Rincon
rincj001,346799,rincoju01,Juan,Rincón
rincr001,121215,rincori01,Ricardo,Rincón
rinej101,121216,rineeje01,Jeff,Rineer
ringf101,121218,ringofr01,Frank,Ringo
ringj101,121217,ringji01,Jimmy,Ring
ringr001,429721,ringro01,Royce,Ring
ringt701,553832,,Tracy,Ringolsby
rinkb101,121219,rinkebo01,Bob,Rinker
riosa001,136608,riosar01,Armando,Ríos
riosa002,425567,riosal01,Alex,Ríos
riosd001,121220,riosda01,Danny,Rios
riose001,621458,riosed01,Edwin,Ríos
riosj101,121221,riosju01,Juan,Ríos
riosm101,817534,riosma01,Matías,Ríos
riosy001,605441,riosya01,Yacksel,Ríos
ripkb001,121223,ripkebi01,Billy,Ripken
ripkc001,121222,ripkeca01,Cal,Ripken
ripkc801,492683,ripkeca99,Cal,Ripken
ripla101,121224,ripleal01,Allen,Ripley
riplw101,121225,riplewa01,Walt,Ripley
rippc101,121227,ripplch01,Charlie,Ripple
rippj101,121228,ripplji01,Jimmy,Ripple
rippm901,483919,,Mark,Ripperger
rippr101,121226,rippera01,Ray,Rippelmeyer
ripps901,427429,,Steve,Rippley
risbs101,121229,risbesw01,Swede,Risberg
risip101,121230,risinpo01,Pop,Rising
riskd001,228594,riskeda01,David,Riske
rislb001,121231,rislebi01,Bill,Risley
ritcc101,121232,ritchcl01,Claude,Ritchey
ritcf901,,,F.,Ritchie
ritcg801,532665,,Gregg,Ritchie
ritcj101,121233,ritchja01,Jay,Ritchie
ritcj102,817529,ritchjo01,John,Ritchey
ritct001,121234,ritchto01,Todd,Ritchie
ritcu101,817532,ritch02,Ernest,Ritchie
ritcw001,121235,ritchwa01,Wally,Ritchie
rittc101,121236,rittech01,Charlie,Ritter
rittf101,121237,rittefl01,William,Ritter
ritth101,121240,ritteha01,Hank,Ritter
rittj101,121242,rittwji01,Jim,Rittwage
rittl101,121238,rittele01,Lew,Ritter
rittr001,121239,rittere01,Reggie,Ritter
rittr002,690022,rittery01,Ryan,Ritter
rittw101,121241,rittewh01,Whitey,Ritterson
ritzj101,121243,ritzji01,Jim,Ritz
ritzk001,121244,ritzke01,Kevin,Ritz
rivaa001,663845,rivasal01,Alfonso,Rivas
rivaf101,817533,,Francisco,Rivas
rival001,276372,rivaslu01,Luis,Rivas
rival002,660844,rivasle01,Leo,Rivas
rivaw001,593590,rivaswe01,Webster,Rivas
riveb001,121245,riverbe01,Ben,Rivera
riveb101,121247,riverbo01,Bombo,Rivera
rivec001,425346,riverca01,Carlos,Rivera
rivec002,491640,riverca02,Carlos,Rivero
rivec101,817530,riverch01,Charlie,Rivera
rived101,817525,riverde01,Dewey,Rivers
rivee001,656896,riverem01,Emmanuel,Rivera
rivef001,553878,riverfe01,Felipe,Vázquez
riveg001,121246,riverge01,Germán,Rivera
rivej001,407487,riverju01,Juan,Rivera
rivej101,121249,riverji01,Jim,Rivera
rivel001,121248,riverlu01,Luis,Rivera
rivel002,277182,riverlu02,Luis,Rivera
rivem001,121253,rivermi01,Mickey,Rivers
rivem002,121250,riverma01,Mariano,Rivera
rivem003,407576,rivermi02,Mike,Rivera
river001,469394,riverro01,Roberto,Rivera
river002,121252,riverru01,Rubén,Rivera
river003,425784,riverre01,René,Rivera
rives001,346800,riversa01,Saúl,Rivera
rives002,665861,riverse01,Sebastián,Rivero
rivet001,608061,rivertj01,T. J.,Rivera
rivey001,592680,riverya01,Yadiel,Rivera
rivit101,121254,rivieti01,Tink,Riviere
rixee101,121255,rixeyep01,Eppa,Rixey
rizza001,519203,rizzoan01,Anthony,Rizzo
rizzj101,121256,rizzojo01,Johnny,Rizzo
rizzp101,121257,rizzuph01,Phil,Rizzuto
rizzt001,134266,rizzoto01,Todd,Rizzo
rleas001,464869,rlealse01,Sendy,Rleal
roa-c001,685005,roach02,Christian,Roa
roa-j001,121258,roajo01,Joe,Roa
roacd001,543698,roachdo01,Donn,Roach
roacj001,429480,roachja01,Jason,Roach
roacj101,121259,roachjo01,John,Roach
roacm101,121260,roachme01,Mel,Roach
roacm102,121261,roachmi01,Mike,Roach
roacr101,121263,roachro01,Roxey,Roach
roacs101,121262,roachsk01,Skel,Roach
roarm101,121264,roarkmi01,Mike,Roarke
roart001,543699,roarkta01,Tanner,Roark
roatf101,121265,roatfr01,Fred,Roat
robbb101,121266,robbibr01,Bruce,Robbins
robbj001,400267,robbija01,Jake,Robbins
robbj901,,,John,Robb
robbs101,817527,robbisl01,Slim,Robbins
robbs901,,,Scotty,Robb
robea001,121285,roberan01,Andre,Robertson
robeb001,121268,roberbe01,Bert,Roberge
robeb002,121280,roberbi01,Bip,Roberts
robeb003,406878,roberbr01,Brian,Roberts
robeb101,121296,roberbo01,Bob,Robertson
robec001,434562,roberch02,Chris,Roberson
robec002,452075,roberco01,Connor,Robertson
robec101,121286,roberch01,Charlie,Robertson
robec103,121274,robercu01,Curtis,Roberts
robed001,150353,roberda07,Dave,Roberts
robed002,502085,roberda08,David,Robertson
robed003,543706,roberda09,Dan,Robertson
robed004,621002,roberda10,Daniel,Robertson
robed005,642016,roberda11,Daniel,Robert
robed101,121276,roberda05,Dave,Roberts
robed102,121278,roberda06,Dave,Roberts
robed103,121288,roberda01,Dave,Robertson
robed104,121289,roberdo01,Don,Robertson
robed105,121287,roberda02,Daryl,Robertson
robed106,121293,roberdi01,Dick,Robertson
robed107,121275,roberda04,Dale,Roberts
robed108,121277,roberda03,Dave,Roberts
robee001,681799,roberet01,Ethan,Roberts
robee101,817521,,Elihu,Roberts
robee701,827715,,Evan,Roberts
robef101,817520,,Fred,Roberts
robeg001,150241,robergr01,Grant,Roberts
robeg101,121290,roberge01,Gene,Robertson
robej001,276359,roberje02,Jeriome,Robertson
robej101,121279,roberji01,Jim,Roberts
robej102,121291,roberje01,Jerry,Robertson
robej103,121284,roberji02,Jim,Robertson
robek001,121270,roberke01,Kevin,Roberson
robek002,594977,roberke02,Kenny,Roberts
robek003,670298,roberkr01,Kramer,Robertson
robel001,121281,roberle01,Leon,Roberts
robel002,673357,roberlu01,Luis,Robert
robel901,,,Lenny,Roberts
robem001,121292,robermi01,Mike,Robertson
robem801,495345,,Mel,Roberts
roben001,425146,roberna01,Nate,Robertson
roben002,687798,roberni01,Nick,Robertson
rober001,121295,roberri02,Rich,Robertson
rober002,440251,roberry01,Ryan,Roberts
rober101,121294,roberri01,Rich,Robertson
rober102,121283,roberro01,Robin,Roberts
rober103,121282,roberra01,Ray,Roberts
rober104,121272,roberre01,Red,Roberts
rober105,817518,roberro02,Roy,Roberts
rober106,817519,roberra02,Rags,Roberts
robes001,121271,robersi01,Sid,Roberson
robes101,121269,robersk02,Skippy,Roberge
robes102,121297,robersh01,Sherry,Robertson
robes103,121273,robersk01,Skipper,Roberts
robes104,817516,robersp01,Specs,Roberts
robet001,502356,roberty01,Tyler,Robertson
robet101,121267,robelto01,Tony,Robello
robew001,150199,roberwi01,Willis,Roberts
robew002,683770,roberwi02,Will,Robertson
robia101,121299,robinaa01,Aaron,Robinson
robia102,817507,,Al,Robinson
robib001,121298,robidbi01,Billy Jo,Robidoux
robib101,121326,robinbi02,Bill,Robinson
robib102,121302,robinbr02,Bruce,Robinson
robib103,121323,robinbi01,Bill,Anderson
robib104,121301,robinbr01,Brooks,Robinson
robib105,817508,robinbo01,Bobby,Robinson
robib106,817505,robinbo03,Booker,Robinson
robib901,,,Bill,Robinson
robic001,519208,robincl01,Clint,Robinson
robic002,460101,robinch02,Chris,Robinson
robic003,642020,robinch04,Chuckie,Robinson
robic101,121305,robincr01,Craig,Robinson
robic102,121303,robinch01,Charlie,Robinson
robic103,121327,robitch01,Chick,Robitaille
robid001,121308,robindo01,Don,Robinson
robid002,501961,robinde02,Derrick,Robinson
robid003,592685,robindr01,Drew,Robinson
robid101,121307,robinde01,Dewey,Robinson
robid102,121306,robinda01,Dave,Robinson
robie101,121324,robined01,Eddie,Robinson
robie102,121309,robinea01,Earl,Robinson
robif101,121312,robinfr01,Fred,Robinson
robif102,121310,robinfl01,Floyd,Robinson
robif103,121311,robinfr02,Frank,Robinson
robif104,817504,robinfr03,Frazier,Robinson
robig101,817500,robinge01,George,Robinson
robih101,121313,robinhu01,Humberto,Robinson
robih102,121318,robinha01,Hank,Robinson
robih103,817499,robinha02,Harold,Robinson
robij001,121315,robinje01,Jeff,Robinson
robij002,121316,robinje02,Jeff,Robinson
robij101,121317,robinja03,Jack,Robinson
robij102,121319,robinja01,Jack,Robinson
robij103,121314,robinja02,Jackie,Robinson
robij104,817498,robinja04,Jacob,Robinson
robij105,817497,,James,Robinson
robik001,121320,robinke01,Ken,Robinson
robik002,137005,robinke02,Kerry,Robinson
robil101,817496,robinle01,Lefty,Robinson
robin101,817489,robinne02,Neil,Robinson
robin102,817492,robinbo02,Bobby,Robinson
robin103,817490,robinne01,Newt,Robinson
robir001,121321,robinro01,Ron,Robinson
robir101,121304,robinra01,Rabbit,Robinson
robir102,817493,robinra02,Ray,Robinson
robis001,453203,robinsh01,Shane,Robinson
robis101,817494,robinsk01,Skin Down,Robinson
robis801,,robisst99,Stan,Robison
robis802,827124,,Sheriff,Robinson
robit001,477054,robintr01,Trayvon,Robinson
robiv101,121300,robinva01,Val,Robinson
robiw101,121322,robinwi01,Wilbert,Robinson
robiy101,121325,robinya01,William,Robinson
roblh001,570663,robleha01,Hansel,Robles
roblm001,500909,roblema01,Mauricio,Robles
roblo001,425854,robleos01,Óscar,Robles
roblr101,121328,roblera01,Rafael,Robles
robls101,121329,roblese01,Sergio,Robles
roblv001,645302,roblevi01,Víctor,Robles
robsj001,615699,robsoja01,Jacob,Robson
robst101,121330,robsoto01,Tom,Robson
rocaa101,121331,rocapad01,Adam,Rocap
roccb001,677587,rocchbr01,Brayan,Rocchio
roccm101,121332,roccomi01,Mickey,Rocco
rocha101,121333,rochear01,Armando,Roche
rochb101,121335,rochebe01,Ben,Rochefort
rochj101,121334,rocheja01,Jack,Roche
rochl101,121336,rochelo01,Lou,Rochelli
rochm001,121337,rochfmi01,Mike,Rochford
rocki101,121339,rockeik01,Ike,Rockenfield
rockj001,132340,rockejo01,John,Rocker
rockj002,697812,rockjo01,Joe,Rock
rockk001,677958,rockeku01,Kumar,Rocker
rockl101,121338,rockle01,Les,Rock
rockp101,121340,rockepa01,Pat,Rockett
rodar001,121341,rodasri01,Rich,Rodas
rodea001,702176,rodenal01,Alan,Roden
rodga101,121342,rodgean01,Andre,Rodgers
rodgb001,572086,rodgebr01,Brady,Rodgers
rodgb002,663898,rodgebr02,Brendan,Rodgers
rodgb101,121345,rodgebi02,Bill,Rodgers
rodgb102,121343,rodgebu01,Buck,Rodgers
rodgb103,121344,rodgebi01,Bill,Rodgers
rodgs101,,,Silvester,Rodgers
rodie101,121346,rodiner01,Eric,Rodin
rodnf001,407845,rodnefe01,Fernando,Rodney
rodoc001,607074,rodonca01,Carlos,Rodón
rodra001,121347,rodrial01,Alex,Rodriguez
rodra002,444553,rodrian01,Aneury,Rodríguez
rodra101,121348,rodriau01,Aurelio,Rodríguez
rodra102,817487,rodrian02,Antonio,Rodríguez
rodra901,,,Armando,Rodriguez
rodrb001,699134,rodribr01,Bradgley,Rodriguez
rodrb101,817480,rodribe01,Bernardo,Rodríguez
rodrb102,817483,rodribi01,Bienvenido,Rodríguez
rodrc001,121349,rodrica01,Carlos,Rodríguez
rodrc002,669735,rodrich01,Chris,Rodriguez
rodrc003,692230,rodrica02,Carlos,Rodriguez
rodrc101,817481,rodrico01,Conrado,Rodríguez
rodrc102,817482,,Conrado,Rodríguez
rodrd001,605446,rodride01,Dereck,Rodríguez
rodre001,121351,rodried02,Edwin,Rodríguez
rodre002,430626,rodried03,Eddy,Rodriguez
rodre003,453256,rodried04,Eddy,Rodríguez
rodre004,593958,rodried05,Eduardo,Rodríguez
rodre005,660730,rodriel02,Elvin,Rodríguez
rodre006,682848,rodrien01,Endy,Rodríguez
rodre101,121352,rodriel01,Ellie,Rodríguez
rodre102,121350,rodried01,Eduardo,Rodríguez
rodre801,427434,,Eddie,Rodriguez
rodrf001,121355,rodrifr02,Frankie,Rodriguez
rodrf002,121353,rodrife01,Félix,Rodríguez
rodrf003,408061,rodrifr03,Francisco,Rodríguez
rodrf004,451775,rodrife02,Fernando,Rodriguez
rodrf005,477557,rodrifr04,Francisco,Rodríguez
rodrf101,121354,rodrifr01,Freddy,Rodríguez
rodrg001,276534,rodrigu01,Guillermo,Rodríguez
rodrg002,457517,rodrigu02,Guilder,Rodríguez
rodrg003,680570,rodrigr01,Grayson,Rodriguez
rodrg901,,,Gus,Rodriguez
rodrh001,121357,rodrihe02,Henry,Rodríguez
rodrh002,469159,rodrihe03,Henry,Rodríguez
rodrh003,514719,rodrihe04,Henry,Rodríguez
rodrh101,121356,rodrihe01,Héctor,Rodríguez
rodri001,121358,rodriiv01,Iván,Rodríguez
rodrj001,316792,rodrijo04,José,Rodríguez
rodrj002,431138,rodrijo03,John,Rodriguez
rodrj003,446044,rodrijo05,Joshua,Rodriguez
rodrj004,570257,rodrijo06,Joely,Rodríguez
rodrj005,622446,rodrije01,Jefry,Rodríguez
rodrj006,642578,rodrijo07,José,Rodríguez
rodrj007,677594,rodriju01,Julio,Rodríguez
rodrj008,679563,rodrijo09,José,Rodriguez
rodrj009,671286,rodrijo10,Johnathan,Rodríguez
rodrj101,121359,rodrijo01,José,Rodríguez
rodrj102,817469,rodrijo08,José Agustín,Rodríguez
rodrl001,218594,rodrili01,Liu,Rodríguez
rodrl002,425904,rodrilu01,Luis,Rodríguez
rodrm001,655889,rodrima01,Manuel,Rodríguez
rodrm101,817465,,Manuel,Rodríguez
rodrn001,121361,rodrine01,Nerio,Rodríguez
rodrn002,670550,rodrini01,Nivaldo,Rodriguez
rodrp001,572089,rodrist02,Paco,Rodríguez
rodrr001,121362,rodriri01,Rick,Rodriguez
rodrr002,121365,rodriru01,Rubén,Rodríguez
rodrr003,121364,rodriro02,Rosario,Rodríguez
rodrr004,121363,rodriri02,Rich,Rodriguez
rodrr005,400156,rodriri03,Ricardo,Rodríguez
rodrr006,444126,rodrira01,Rafael,Rodríguez
rodrr007,600965,rodriri04,Ricardo,Rodríguez
rodrr008,593144,rodriri05,Richard,Rodríguez
rodrr009,500135,rodriro03,Ronny,Rodríguez
rodrr010,678495,rodrira02,Randy,Rodríguez
rodrr101,121368,rodriro01,Roberto,Rodríguez
rodrr801,470427,,Robert,Rodriguez
rodrs001,121366,rodrist01,Steve,Rodriguez
rodrs002,446481,rodrise01,Sean,Rodríguez
rodrt001,121360,rodrito01,Tony,Rodríguez
rodrv001,121367,rodrivi01,Vic,Rodríguez
rodrv101,817461,rodrivi02,Vicente,Rodríguez
rodrw001,276360,rodriwi01,Wilfredo,Rodríguez
rodrw002,434643,rodriwa01,Wandy,Rodríguez
rodrw003,516853,rodriwi02,Wilking,Rodríguez
rodry001,550298,rodriyo01,Yorman,Rodríguez
rodry002,666720,rodriye01,Yerry,Rodríguez
rodry003,684320,rodriya01,Yariel,Rodríguez
