Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
2440,2011,Eastern Michigan,31,12,6,6,0,.500,255,292,-37,31,30,27,90.0,21,14,66.7,0,0
2441,2011,Indiana,31,12,1,11,0,.083,257,448,-191,31,30,30,100.0,16,13,81.3,1,0
2442,2011,Oregon State,31,12,3,9,0,.250,262,370,-108,31,28,27,96.4,22,15,68.2,1,1
2443,2011,Tennessee,31,12,5,7,0,.417,244,271,-27,31,29,28,96.6,15,10,66.7,0,0
2444,2010,Eastern Michigan,31,12,2,10,0,.167,228,527,-299,31,30,27,90.0,9,5,55.6,0,0
2445,2010,Nevada-Las Vegas,31,13,2,11,0,.154,239,516,-277,31,30,29,96.7,11,8,72.7,0,0
2446,2010,Texas,31,12,5,7,0,.417,285,284,1,31,28,28,100.0,27,23,85.2,1,0
2447,2010,Washington State,31,12,2,10,0,.167,235,430,-195,31,29,28,96.6,11,7,63.6,0,0
2448,2009,South Carolina,31,13,7,6,0,.538,268,265,3,31,31,29,93.5,20,17,85.0,0,1
2449,2009,Syracuse,31,12,4,8,0,.333,254,335,-81,31,30,29,96.7,18,13,72.2,0,0
2450,2008,UAB,31,12,4,8,0,.333,273,375,-102,31,27,24,88.9,24,19,79.2,2,1
2451,2008,Arizona State,31,12,5,7,0,.417,274,272,2,31,30,29,96.7,25,19,76.0,0,1
2452,2008,Indiana,31,12,3,9,0,.250,246,423,-177,31,30,28,93.3,17,10,58.8,0,1
2453,2008,Marshall,31,12,4,8,0,.333,246,332,-86,31,31,30,96.8,16,10,62.5,0,0
2454,2008,Michigan,31,12,3,9,0,.250,243,347,-104,31,29,27,93.1,15,10,66.7,0,0
2455,2008,Wake Forest,31,13,8,5,0,.615,273,238,35,31,28,27,96.4,29,18,62.1,2,1
2456,2007,Idaho,31,12,1,11,0,.083,258,443,-185,31,30,30,100.0,18,14,77.8,0,0
2457,2007,Louisiana Tech,31,12,5,7,0,.417,249,368,-119,31,26,25,96.2,21,12,57.1,1,0
2458,2007,Pitt,31,12,5,7,0,.417,274,291,-17,31,28,28,100.0,22,18,81.8,3,0
2459,2007,San Jose State,31,12,5,7,0,.417,245,352,-107,31,30,29,96.7,23,10,43.5,0,0
2460,2007,UCLA,31,13,6,7,0,.462,291,290,1,31,30,30,100.0,30,25,83.3,0,0
2461,2006,Cincinnati,31,13,8,5,0,.615,274,255,19,31,28,28,100.0,23,18,78.3,2,1
2462,2006,Louisiana,31,12,6,6,0,.500,248,296,-48,31,29,27,93.1,14,11,78.6,1,0
2463,2006,Louisiana Tech,31,13,3,10,0,.231,242,542,-300,31,31,30,96.8,12,8,66.7,1,0
2464,2006,Miami (FL),31,13,7,6,0,.538,255,201,54,31,31,31,100.0,19,12,63.2,0,1
2465,2006,UCLA,31,13,7,6,0,.538,299,259,40,31,29,29,100.0,32,28,87.5,0,0
2466,2005,East Carolina,31,11,5,6,0,.455,267,317,-50,31,30,30,100.0,19,17,89.5,0,0
2467,2005,Louisiana-Monroe,31,11,5,6,0,.455,239,339,-100,31,30,28,93.3,14,7,50.0,0,2
2468,2005,Pitt,31,11,5,6,0,.455,267,243,24,31,27,25,92.6,21,16,76.2,4,0
2469,2005,San Jose State,31,11,3,8,0,.273,248,357,-109,31,31,29,93.5,18,11,61.1,0,0
2470,2004,Colorado State,31,11,4,7,0,.364,261,325,-64,31,31,31,100.0,17,14,82.4,0,1
2471,2004,Georgia Tech,31,12,7,5,0,.583,264,227,37,31,31,31,100.0,19,15,78.9,0,1
2472,2004,Illinois,31,11,3,8,0,.273,240,323,-83,31,27,26,96.3,15,8,53.3,1,1
2473,2004,Iowa State,31,12,7,5,0,.583,246,259,-13,31,28,25,89.3,21,11,52.4,1,0
2474,2004,Ohio State,31,12,8,4,0,.667,290,219,71,31,30,30,100.0,27,24,88.9,1,0
2475,2003,Louisiana-Monroe,31,12,1,11,0,.083,239,467,-228,31,29,27,93.1,10,8,80.0,1,0
2476,2003,Vanderbilt,31,12,2,10,0,.167,235,358,-123,31,29,29,100.0,12,6,50.0,0,1
2477,2002,UAB,31,12,5,7,0,.417,268,370,-102,31,29,29,100.0,22,17,77.3,1,0
2478,2002,Tulsa,31,12,1,11,0,.083,233,417,-184,31,22,15,68.2,16,8,50.0,3,1
2479,2002,Utah,31,11,5,6,0,.455,249,226,23,31,30,26,86.7,21,11,52.4,1,1
2480,2025,Colorado State,30,12,2,10,0,.167,222,370,-148,30,25,25,100.0,10,5,50.0,1,0
2481,2025,Syracuse,30,12,3,9,0,.250,242,419,-177,30,22,22,100.0,14,12,85.7,1,1
2482,2025,Virginia Tech,30,12,3,9,0,.250,257,362,-105,30,26,26,100.0,20,15,75.0,1,2
2483,2024,Arizona,30,12,4,8,0,.333,261,381,-120,30,25,23,92.0,23,18,78.3,1,1
2484,2024,Louisiana-Monroe,30,12,5,7,0,.417,252,345,-93,30,29,28,96.6,17,14,82.4,0,1
2485,2023,Army,30,12,6,6,0,.500,246,253,-7,30,28,28,100.0,15,12,80.0,1,0
2486,2023,Mississippi State,30,12,5,7,0,.417,262,319,-57,30,29,29,100.0,23,17,73.9,1,0
2487,2023,Pitt,30,12,3,9,0,.250,242,328,-86,30,29,29,100.0,16,11,68.8,0,0
2488,2023,Sam Houston,30,12,3,9,0,.250,240,314,-74,30,28,27,96.4,14,11,78.6,0,0
2489,2023,UTEP,30,12,3,9,0,.250,239,342,-103,30,30,29,96.7,14,10,71.4,0,0
2490,2022,Hawaii,30,13,3,10,0,.231,257,451,-194,30,28,27,96.4,20,16,80.0,1,0
2491,2022,Miami (OH),30,13,6,7,0,.462,263,294,-31,30,28,27,96.4,23,18,78.3,0,1
2492,2022,Texas State,30,12,4,8,0,.333,253,316,-63,30,28,28,100.0,17,15,88.2,0,0
2493,2022,Wyoming,30,13,7,6,0,.538,276,311,-35,30,28,28,100.0,25,22,88.0,1,0
2494,2021,Colorado State,30,12,3,9,0,.250,284,339,-55,30,29,29,100.0,32,25,78.1,0,0
2495,2021,Stanford,30,12,3,9,0,.250,245,389,-144,30,28,28,100.0,16,11,68.8,2,0
2496,2020,Auburn,30,11,6,5,0,.545,276,272,4,30,25,24,96.0,22,20,90.9,3,0
2497,2020,Florida State,30,9,3,6,0,.333,232,324,-92,30,27,26,96.3,14,8,57.1,0,1
2498,2020,Hawaii,30,9,5,4,0,.556,236,248,-12,30,26,26,100.0,14,8,57.1,3,0
2499,2020,Iowa,30,8,6,2,0,.750,254,128,126,30,27,26,96.3,19,14,73.7,3,0
2500,2020,Tulsa,30,9,6,3,0,.667,244,194,50,30,27,26,96.3,16,12,75.0,0,1
2501,2019,Pitt,30,13,8,5,0,.615,275,292,-17,30,30,29,96.7,31,22,71.0,0,0
2502,2019,West Virginia,30,12,5,7,0,.417,247,346,-99,30,28,28,100.0,21,13,61.9,0,0
2503,2018,Charlotte,30,12,5,7,0,.417,260,319,-59,30,27,27,100.0,22,17,77.3,1,0
2504,2018,Louisville,30,12,2,10,0,.167,237,529,-292,30,30,27,90.0,12,10,83.3,0,0
2505,2017,Oregon State,30,12,1,11,0,.083,248,516,-268,30,30,30,100.0,19,12,63.2,0,1
2506,2015,Illinois,30,12,5,7,0,.417,272,279,-7,30,32,32,100.0,25,16,64.0,0,0
2507,2015,Tulane,30,12,3,9,0,.250,236,435,-199,30,30,29,96.7,11,9,81.8,0,0
2508,2014,Hawaii,30,13,4,9,0,.308,272,349,-77,30,28,28,100.0,23,18,78.3,1,0
2509,2013,Arkansas,30,12,3,9,0,.250,248,369,-121,30,29,29,100.0,15,13,86.7,0,0
2510,2013,Kentucky,30,12,2,10,0,.167,246,374,-128,30,30,28,93.3,14,12,85.7,0,0
2511,2012,Maryland,30,12,4,8,0,.333,241,326,-85,30,28,26,92.9,17,11,64.7,0,1
2512,2012,Wake Forest,30,12,5,7,0,.417,222,382,-160,30,29,27,93.1,9,5,55.6,0,0
2513,2011,Idaho,30,12,2,10,0,.167,243,399,-156,30,24,23,95.8,15,10,66.7,4,1
2514,2010,Rutgers,30,12,4,8,0,.333,250,318,-68,30,26,26,100.0,20,14,70.0,1,0
2515,2010,Wyoming,30,12,3,9,0,.250,230,364,-134,30,28,26,92.9,10,8,80.0,0,0
2516,2009,Akron,30,12,3,9,0,.250,231,345,-114,30,30,30,100.0,17,7,41.2,0,0
2517,2008,Idaho,30,12,2,10,0,.167,235,513,-278,30,29,29,100.0,13,8,61.5,1,0
2518,2008,North Texas,30,12,1,11,0,.083,240,571,-331,30,28,22,78.6,17,12,70.6,1,0
2519,2008,San Diego State,30,12,2,10,0,.167,231,446,-215,30,29,27,93.1,12,8,66.7,0,0
2520,2008,South Carolina,30,13,7,6,0,.538,270,274,-4,30,30,30,100.0,30,20,66.7,0,0
2521,2008,Vanderbilt,30,13,7,6,0,.538,249,255,-6,30,30,30,100.0,18,13,72.2,0,0
2522,2007,Akron,30,12,4,8,0,.333,254,350,-96,30,27,25,92.6,18,15,83.3,0,2
2523,2007,Kent State,30,12,3,9,0,.250,259,350,-91,30,30,25,83.3,24,18,75.0,0,0
2524,2007,Miami (FL),30,12,5,7,0,.417,247,312,-65,30,29,28,96.6,21,13,61.9,0,0
2525,2007,Ole Miss,30,12,3,9,0,.250,241,342,-101,30,25,24,96.0,17,11,64.7,2,0
2526,2007,Utah State,30,12,2,10,0,.167,247,406,-159,30,28,26,92.9,21,13,61.9,1,0
2527,2006,Kent State,30,12,6,6,0,.500,214,241,-27,30,30,26,86.7,10,2,20.0,0,1
2528,2006,Nevada-Las Vegas,30,12,2,10,0,.167,238,382,-144,30,24,20,83.3,20,10,50.0,4,0
2529,2005,Alabama,30,12,10,2,0,.833,263,128,135,30,29,28,96.6,27,17,63.0,1,1
2530,2005,Ball State,30,11,4,7,0,.364,233,416,-183,30,27,26,96.3,13,9,69.2,0,0
2531,2005,Wake Forest,30,11,4,7,0,.364,269,316,-47,30,30,30,100.0,24,19,79.2,0,1
2532,2004,New Mexico,30,12,7,5,0,.583,244,224,20,30,28,27,96.4,17,11,64.7,0,2
2533,2004,South Carolina,30,11,6,5,0,.545,243,229,14,30,29,29,100.0,14,10,71.4,0,2
2534,2004,Temple,30,11,2,9,0,.182,238,399,-161,30,28,27,96.4,18,9,50.0,1,1
2535,2004,Wisconsin,30,12,9,3,0,.750,249,185,64,30,29,27,93.1,21,12,57.1,1,2
2536,2003,Temple,30,12,1,11,0,.083,235,393,-158,30,29,25,86.2,23,10,43.5,0,0
2537,2025,Florida,29,12,4,8,0,.333,259,288,-29,29,28,27,96.4,22,18,81.8,1,1
2538,2025,New Mexico State,29,12,4,8,0,.333,259,331,-72,29,28,26,92.9,25,19,76.0,1,0
2539,2025,Oregon State,29,12,2,10,0,.167,218,353,-135,29,20,20,100.0,14,6,42.9,2,1
2540,2024,Air Force,29,12,5,7,0,.417,227,279,-52,29,24,24,100.0,15,9,60.0,1,0
2541,2024,Akron,29,12,4,8,0,.333,245,384,-139,29,24,24,100.0,16,13,81.3,4,0
2542,2024,Kentucky,29,12,4,8,0,.333,247,265,-18,29,27,26,96.3,16,15,93.8,1,0
2543,2024,New Mexico State,29,12,3,9,0,.250,259,435,-176,29,23,23,100.0,24,18,75.0,3,1
2544,2024,UTEP,29,12,3,9,0,.250,234,388,-154,29,28,28,100.0,18,10,55.6,1,0
2545,2023,Connecticut,29,12,3,9,0,.250,229,358,-129,29,26,23,88.5,17,10,58.8,1,0
2546,2023,Minnesota,29,13,6,7,0,.462,272,347,-75,29,27,27,100.0,27,23,85.2,0,1
2547,2023,Wake Forest,29,12,4,8,0,.333,243,326,-83,29,23,22,95.7,22,15,68.2,1,0
2548,2022,Florida International,29,12,4,8,0,.333,224,447,-223,29,24,23,95.8,12,7,58.3,2,1
2549,2022,Iowa State,29,12,4,8,0,.333,242,243,-1,29,28,27,96.4,23,13,56.5,1,0
2550,2022,Old Dominion,29,12,3,9,0,.250,234,319,-85,29,28,28,100.0,13,10,76.9,1,0
2551,2022,Stanford,29,12,3,9,0,.250,256,386,-130,29,26,24,92.3,18,18,100.0,2,0
2552,2021,Georgia Southern,29,12,3,9,0,.250,243,377,-134,29,26,24,92.3,18,13,72.2,3,0
2553,2021,Louisiana-Monroe,29,12,4,8,0,.333,251,402,-151,29,27,27,100.0,21,16,76.2,0,1
2554,2021,Nevada-Las Vegas,29,12,2,10,0,.167,249,394,-145,29,25,25,100.0,18,16,88.9,1,0
2555,2020,Kentucky,29,11,5,6,0,.455,240,285,-45,29,28,27,96.4,15,13,86.7,0,0
2556,2020,Mississippi State,29,11,4,7,0,.364,235,309,-74,29,29,29,100.0,12,10,83.3,0,1
2557,2020,Oregon,29,7,4,3,0,.571,219,198,21,29,28,28,100.0,8,5,62.5,1,0
2558,2020,Rutgers,29,9,3,6,0,.333,240,289,-49,29,22,21,95.5,13,11,84.6,3,0
2559,2020,San Jose State,29,8,7,1,0,.875,229,159,70,29,26,26,100.0,11,9,81.8,1,0
2560,2020,South Carolina,29,10,2,8,0,.200,235,360,-125,29,27,26,96.3,19,11,57.9,1,0
2561,2020,Tennessee,29,10,3,7,0,.300,215,301,-86,29,28,26,92.9,9,5,55.6,0,0
2562,2019,North Carolina State,29,12,4,8,0,.333,265,361,-96,29,28,28,100.0,24,21,87.5,0,0
2563,2019,San Diego State,29,13,10,3,0,.769,276,165,111,29,28,28,100.0,26,22,84.6,1,0
2564,2019,South Alabama,29,12,2,10,0,.167,221,368,-147,29,24,21,87.5,13,8,61.5,0,1
2565,2019,UTEP,29,12,1,11,0,.083,235,431,-196,29,23,22,95.7,16,13,81.3,0,0
2566,2018,Arkansas,29,12,2,10,0,.167,260,417,-157,29,29,29,100.0,24,19,79.2,0,0
2567,2017,Georgia Southern,29,12,2,10,0,.167,250,386,-136,29,28,27,96.4,19,15,78.9,1,1
2568,2017,Georgia State,29,12,7,5,0,.583,244,297,-53,29,29,28,96.6,23,12,52.2,0,0
2569,2017,Old Dominion,29,12,5,7,0,.417,248,380,-132,29,27,27,100.0,20,15,75.0,1,0
2570,2017,UTSA,29,11,6,5,0,.545,259,187,72,29,26,25,96.2,24,20,83.3,0,0
2571,2016,Kansas,29,12,2,10,0,.167,243,448,-205,29,26,26,100.0,19,13,68.4,1,1
2572,2016,Kent State,29,12,3,9,0,.250,247,344,-97,29,28,28,100.0,22,15,68.2,0,0
2573,2016,Texas State,29,12,2,10,0,.167,223,493,-270,29,28,26,92.9,10,7,70.0,1,0
2574,2016,Wake Forest,29,13,7,6,0,.538,265,288,-23,29,28,28,100.0,27,21,77.8,0,0
2575,2015,Northwestern,29,13,10,3,0,.769,254,242,12,29,29,26,89.7,27,18,66.7,0,0
2576,2015,South Carolina,29,12,3,9,0,.250,263,330,-67,29,25,25,100.0,28,20,71.4,1,1
2577,2015,UTEP,29,12,5,7,0,.417,248,395,-147,29,24,23,95.8,19,15,78.9,0,3
2578,2014,Michigan,29,12,5,7,0,.417,251,269,-18,29,28,28,100.0,21,15,71.4,1,0
2579,2014,Temple,29,12,6,6,0,.500,277,210,67,29,32,32,100.0,24,15,62.5,0,0
2580,2014,Wyoming,29,12,4,8,0,.333,253,394,-141,29,31,31,100.0,17,12,70.6,0,0
2581,2013,Connecticut,29,12,3,9,0,.250,247,363,-116,29,27,27,100.0,16,10,62.5,2,1
2582,2013,Eastern Michigan,29,12,2,10,0,.167,226,542,-316,29,26,24,92.3,11,6,54.5,2,0
2583,2012,Southern Mississippi,29,12,0,12,0,.000,236,454,-218,29,28,27,96.4,17,11,64.7,0,1
2584,2012,Washington State,29,12,3,9,0,.250,245,404,-159,29,26,25,96.2,20,14,70.0,2,0
2585,2011,Penn State,29,13,9,4,0,.692,251,218,33,29,28,27,96.4,24,16,66.7,1,0
2586,2010,UCLA,29,12,4,8,0,.333,242,364,-122,29,27,27,100.0,18,13,72.2,1,0
2587,2009,Maryland,29,12,2,10,0,.167,256,375,-119,29,26,26,100.0,25,18,72.0,1,0
2588,2009,Western Kentucky,29,12,0,12,0,.000,245,475,-230,29,25,25,100.0,19,14,73.7,2,0
2589,2008,Duke,29,12,4,8,0,.333,241,281,-40,29,28,28,100.0,18,13,72.2,0,0
2590,2008,New Mexico,29,12,4,8,0,.333,253,273,-20,29,25,25,100.0,24,18,75.0,0,0
2591,2007,Baylor,29,12,3,9,0,.250,218,444,-226,29,29,26,89.7,14,6,42.9,0,0
2592,2007,Duke,29,12,1,11,0,.083,215,398,-183,29,22,20,90.9,11,3,27.3,4,2
2593,2007,North Carolina,29,12,4,8,0,.333,254,294,-40,29,23,21,91.3,22,19,86.4,1,0
2594,2007,North Carolina State,29,12,5,7,0,.417,249,339,-90,29,25,25,100.0,18,16,88.9,1,0
2595,2006,Iowa State,29,12,4,8,0,.333,226,369,-143,29,24,24,100.0,11,8,72.7,1,1
2596,2006,Mississippi State,29,12,3,9,0,.250,221,309,-88,29,28,27,96.4,12,6,50.0,1,0
2597,2006,Tulane,29,12,4,8,0,.333,224,400,-176,29,28,23,82.1,15,9,60.0,0,0
2598,2005,Kentucky,29,11,3,8,0,.273,239,375,-136,29,28,27,96.4,15,12,80.0,0,1
2599,2005,North Carolina State,29,12,7,5,0,.583,249,212,37,29,29,28,96.6,20,15,75.0,0,1
2600,2005,Washington,29,11,2,9,0,.182,237,337,-100,29,28,28,100.0,15,11,73.3,1,0
