Rk,Season,Team,TD,G,W,L,T,W-L%,Pts,PtsO,PtDif,TD,XPA,XPM,XP%,FGA,FGM,FG%,2PM,Sfty
355,2007,UCF,62,14,10,4,0,.714,502,372,130,62,60,58,96.7,26,22,84.6,1,2
356,2007,Kentucky,62,13,8,5,0,.615,475,385,90,62,56,53,94.6,25,16,64.0,1,0
357,2007,Oregon,62,13,9,4,0,.692,496,307,189,62,59,59,100.0,24,19,79.2,3,1
358,2007,Texas,62,13,10,3,0,.769,484,329,155,62,59,58,98.3,22,18,81.8,0,0
359,2005,Texas Tech,62,12,9,3,0,.750,473,226,247,62,60,60,100.0,18,13,72.2,1,0
360,2005,UCLA,62,12,10,2,0,.833,469,410,59,62,58,56,96.6,17,13,76.5,1,0
361,2002,North Carolina State,62,14,11,3,0,.786,460,238,222,62,59,52,88.1,16,10,62.5,1,2
362,2024,Arizona State,61,14,11,3,0,.786,461,316,145,61,58,56,96.6,20,11,55.0,2,1
363,2024,Texas State,61,13,8,5,0,.615,475,319,156,61,56,54,96.4,19,15,78.9,5,0
364,2023,Kansas,61,13,9,4,0,.692,452,345,107,61,55,53,96.4,15,11,73.3,0,0
365,2022,Houston,61,13,8,5,0,.615,469,418,51,61,57,55,96.5,20,14,70.0,3,0
366,2022,Penn State,61,13,11,2,0,.846,465,237,228,61,60,58,96.7,18,13,72.2,0,1
367,2021,Appalachian State,61,14,10,4,0,.714,483,310,173,61,57,57,100.0,20,20,100.0,0,0
368,2021,Liberty,61,13,8,5,0,.615,437,280,157,61,57,52,91.2,11,7,63.6,1,1
369,2021,SMU,61,12,8,4,0,.667,461,341,120,61,58,55,94.8,17,12,70.6,1,0
370,2019,Baylor,61,14,11,3,0,.786,471,277,194,61,57,57,100.0,20,16,80.0,0,0
371,2019,Notre Dame,61,13,11,2,0,.846,478,233,245,61,61,61,100.0,20,17,85.0,0,0
372,2019,Penn State,61,13,11,2,0,.846,465,208,257,61,58,56,96.6,15,13,86.7,2,0
373,2018,Boise State,61,13,10,3,0,.769,460,287,173,61,60,58,96.7,20,12,60.0,0,0
374,2018,Fresno State,61,14,12,2,0,.857,485,198,287,61,61,57,93.4,22,14,63.6,0,0
375,2018,Syracuse,61,13,10,3,0,.769,523,351,172,61,61,61,100.0,34,30,88.2,0,0
376,2018,West Virginia,61,12,8,4,0,.667,483,326,157,61,60,59,98.3,20,16,80.0,1,1
377,2016,Colorado State,61,13,7,6,0,.538,459,395,64,61,58,56,96.6,15,11,73.3,2,0
378,2014,California,61,12,5,7,0,.417,459,477,-18,61,57,56,98.2,17,11,64.7,1,0
379,2014,East Carolina,61,13,8,5,0,.615,466,336,130,61,59,58,98.3,23,14,60.9,0,0
380,2014,Wisconsin,61,14,11,3,0,.786,484,291,193,61,61,59,96.7,22,19,86.4,0,0
381,2012,Louisiana-Monroe,61,13,8,5,0,.615,440,379,61,61,58,57,98.3,9,5,55.6,1,0
382,2012,Nebraska,61,14,10,4,0,.714,487,386,101,61,59,59,100.0,27,20,74.1,0,1
383,2009,Central Michigan,61,14,12,2,0,.857,475,265,210,61,58,56,96.6,23,17,73.9,1,0
384,2006,Louisville,61,13,12,1,0,.923,491,212,279,61,60,60,100.0,25,21,84.0,1,0
385,2006,Ohio State,61,13,12,1,0,.923,450,166,284,61,60,57,95.0,13,9,69.2,0,0
386,2006,Oklahoma State,61,13,7,6,0,.538,458,333,125,61,59,57,96.6,13,11,84.6,1,0
387,2004,Oklahoma,61,13,12,1,0,.923,452,219,233,61,60,57,95.0,17,9,52.9,0,1
388,2003,Bowling Green,61,14,11,3,0,.786,470,304,166,61,60,56,93.3,24,16,66.7,0,0
389,2003,Michigan,61,13,10,3,0,.769,460,219,241,61,60,57,95.0,16,11,68.8,1,1
390,2003,Virginia Tech,61,13,8,5,0,.615,460,299,161,61,61,58,95.1,18,12,66.7,0,0
391,2025,Ohio State,60,14,12,2,0,.857,468,130,338,60,60,60,100.0,20,16,80.0,0,0
392,2024,Texas Tech,60,13,8,5,0,.615,489,453,36,60,53,53,100.0,24,22,91.7,4,1
393,2023,Florida State,60,14,13,1,0,.929,484,270,214,60,59,59,100.0,21,19,90.5,1,0
394,2022,North Texas,60,14,7,7,0,.500,473,444,29,60,59,57,96.6,21,18,85.7,1,0
395,2020,Coastal Carolina,60,12,11,1,0,.917,446,243,203,60,53,49,92.5,13,11,84.6,2,0
396,2020,Florida,60,12,8,4,0,.667,478,370,108,60,59,59,100.0,24,19,79.2,1,0
397,2019,Utah,60,14,11,3,0,.786,452,210,242,60,58,57,98.3,15,11,73.3,1,0
398,2017,Wisconsin,60,14,13,1,0,.929,473,195,278,60,59,59,100.0,18,16,88.9,1,2
399,2016,Baylor,60,13,7,6,0,.538,450,377,73,60,59,58,98.3,16,10,62.5,1,0
400,2016,Old Dominion,60,13,10,3,0,.769,456,354,102,60,56,52,92.9,14,12,85.7,2,2
