season,pfr_id,player
2014,RoetBe00,Ben Roethlisberger
2014,RomoTo00,Tony Romo
2014,RyanMa00,Matt Ryan
2014,SandEm00,Emmanuel Sanders
2014,SherRi00,Richard Sherman
2014,ShieSa00,Sam Shields
2014,SittJo20,Josh Sitton
2014,SlatMa00,Matthew Slater
2014,SmitTy00,Tyron Smith
2014,SproDa00,Darren Sproles
2014,StafMa00,Matthew Stafford
2014,StalJo20,Joe Staley
2014,StucDa20,Darrell Stuckey
2014,SuhxNd99,Ndamukong Suh
2014,TaliAq99,Aqib Talib
2014,TateGo00,Golden Tate
2014,ThomDe03,Demaryius Thomas
2014,ThomEa99,Earl Thomas
2014,ThomJo28,Joe Thomas
2014,ThomJu00,Julius Thomas
2014,TimmLa99,Lawrence Timmons
2014,WagnBo00,Bobby Wagner
2014,WakeCa00,Cameron Wake
2014,WareDe99,DeMarcus Ware
2014,WeddEr99,Eric Weddle
2014,WhitDo20,Donte Whitner
2014,WillKy20,Kyle Williams
2014,WillMa22,Mario Williams
2014,WillTr21,Trent Williams
2014,WilsRu00,Russell Wilson
2014,WittJa00,Jason Witten
2014,YandMa20,Marshal Yanda
2014,vinatada01,Adam Vinatieri
2015,AdamMi21,Mike Adams
2015,AlbeBr20,Branden Albert
2015,AnsaEz00,Ezekiel Ansah
2015,AtkiGe99,Geno Atkins
2015,BailDa00,Dan Bailey
2015,BarnGa01,Gary Barnidge
2015,BarrAn00,Anthony Barr
2015,BeckOd00,Odell Beckham Jr.
2015,BennMi99,Michael Bennett
2015,BerrEr99,Eric Berry
2015,BethJu00,Justin Bethel
2015,BowmNa99,NaVorro Bowman
2015,BradTo00,Tom Brady
2015,BridTe00,Teddy Bridgewater
2015,BrowAn04,Antonio Brown
2015,ButlMa01,Malcolm Butler
2015,CampCa99,Calais Campbell
2015,CarrDe02,Derek Carr
2015,CaseJu00,Jurrell Casey
2015,ChanKa99,Kam Chancellor
2015,ColeKu99,Kurt Coleman
2015,CollJa00,Jamie Collins
2015,CoopAm00,Amari Cooper
2015,CoxxFl00,Fletcher Cox
2015,CoxxMo00,Morgan Cox
2015,DaviLa00,Lavonte David
2015,DaviTh20,Thomas Davis
2015,DaviVo99,Vontae Davis
2015,DeCaDa00,David DeCastro
2015,DiMaPa00,Patrick DiMarco
2015,DonaAa00,Aaron Donald
2015,DumeEl20,Elvis Dumervil
2015,DunlCa99,Carlos Dunlap
2015,EifeTy00,Tyler Eifert
2015,FitzLa00,Larry Fitzgerald
2015,FredTr00,Travis Frederick
2015,FreeDe00,Devonta Freeman
2015,GostSt20,Stephen Gostkowski
2015,GrifEv99,Everson Griffen
2015,GrimBr20,Brent Grimes
2015,GronRo00,Rob Gronkowski
2015,GurlTo01,Todd Gurley
2015,HaliTa20,Tamba Hali
2015,HarrCh01,Chris Harris Jr.
2015,HekkJo00,Johnny Hekker
2015,HopkDe00,DeAndre Hopkins
2015,HousJu00,Justin Houston
2015,IncoRi20,Richie Incognito
2015,IupaMi20,Mike Iupati
2015,IvorCh00,Chris Ivory
2015,JenkMa99,Malcolm Jenkins
2015,JohnCa00,Calvin Johnson
2015,JohnDe25,Derrick Johnson
2015,JoneCh03,Chandler Jones
2015,JoneJu02,Julio Jones
2015,JonePa20,Adam Jones
2015,JoneRe99,Reshad Jones
2015,JordCa00,Cameron Jordan
2015,KaliRy20,Ryan Kalil
2015,KelcTr00,Travis Kelce
2015,KochSa20,Sam Koch
2015,KuecLu00,Luke Kuechly
2015,KuhnJo00,John Kuhn
2015,LandJa00,Jarvis Landry
2015,LeexSe99,Sean Lee
2015,LockTy00,Tyler Lockett
2015,LongKy00,Kyle Long
2015,MackAl20,Alex Mack
2015,MackKh00,Khalil Mack
2015,MangNi20,Nick Mangold
2015,MankLo20,Logan Mankins
2015,MannEl00,Eli Manning
2015,MarsBr00,Brandon Marshall
2015,MartDo00,Doug Martin
2015,MartZa00,Zack Martin
2015,MathTy00,Tyrann Mathieu
2015,MattCl99,Clay Matthews
2015,McCoGe99,Gerald McCoy
2015,McCoLe01,LeSean McCoy
2015,MillVo00,Von Miller
2015,MurrLa00,Latavius Murray
2015,NelsRe99,Reggie Nelson
2015,NewtCa00,Cam Newton
2015,NormJo01,Josh Norman
2015,OlseGr00,Greg Olsen
2015,PalmCa00,Carson Palmer
2015,PeerCe00,Cedric Peerman
2015,PeppJu99,Julius Peppers
2015,PeteAd01,Adrian Peterson
2015,PeteJa21,Jason Peters
2015,PeteMa00,Marcus Peters
2015,PetePa00,Patrick Peterson
2015,PounMi00,Mike Pouncey
2015,ReviDa99,Darrelle Revis
2015,RobiAl02,Allen Robinson
2015,RodgAa00,Aaron Rodgers
2015,RodgDo99,Dominique Rodgers-Cromartie
2015,RoetBe00,Ben Roethlisberger
2015,SherRi00,Richard Sherman
2015,ShorKa00,Kawann Short
2015,SittJo20,Josh Sitton
2015,SlatMa00,Matthew Slater
2015,SmitHa00,Harrison Smith
2015,SmitTy00,Tyron Smith
2015,SproDa00,Darren Sproles
2015,StalJo20,Joe Staley
2015,StewJo00,Jonathan Stewart
2015,TaliAq99,Aqib Talib
2015,TaylTy00,Tyrod Taylor
2015,ThomDe03,Demaryius Thomas
2015,ThomEa99,Earl Thomas
2015,ThomJo28,Joe Thomas
2015,TolbMi00,Mike Tolbert
2015,TrufDe00,Desmond Trufant
2015,TurnTr01,Trai Turner
2015,VerrJa00,Jason Verrett
2015,WagnBo00,Bobby Wagner
2015,WalkHu00,Delanie Walker
2015,WareDe99,DeMarcus Ware
2015,WeekJo00,Jon Weeks
2015,WhitAn20,Andrew Whitworth
2015,WilkMu00,Muhammad Wilkerson
2015,WillTr21,Trent Williams
2015,WilsRu00,Russell Wilson
2015,WinsJa00,Jameis Winston
2015,WoodCh00,Charles Woodson
2015,WoodEr20,Eric Wood
2015,YandMa20,Marshal Yanda
2015,brownjos01,Josh Brown
2016,AjayJa00,Jay Ajayi
2016,AlexLo99,Lorenzo Alexander
2016,AtkiGe99,Geno Atkins
2016,AvriCl99,Cliff Avril
2016,BakhDa00,David Bakhtiari
2016,BaldDo00,Doug Baldwin
2016,BarrAn00,Anthony Barr
2016,BeasVi00,Vic Beasley
2016,BeckOd00,Odell Beckham Jr.
2016,BellLe00,Le'Veon Bell
2016,BennMi99,Michael Bennett
2016,BerrEr99,Eric Berry
2016,BradTo00,Tom Brady
2016,BreeDr00,Drew Brees
2016,BrowAn04,Antonio Brown
2016,BrowZa00,Zach Brown
2016,BryaDe01,Dez Bryant
2016,CarrDe02,Derek Carr
2016,CaseJu00,Jurrell Casey
2016,ClinHa00,Ha Ha Clinton-Dix
2016,ClowJa00,Jadeveon Clowney
2016,CollLa00,Landon Collins
2016,ColqDu20,Dustin Colquitt
2016,CoopAm00,Amari Cooper
2016,CousKi00,Kirk Cousins
2016,CoxxFl00,Fletcher Cox
2016,CoxxMo00,Morgan Cox
2016,DaltAn00,Andy Dalton
2016,DaviTh20,Thomas Davis
2016,DeCaDa00,David DeCastro
2016,DonaAa00,Aaron Donald
2016,DunlCa99,Carlos Dunlap
2016,ElliEz00,Ezekiel Elliott
2016,EvanMi00,Mike Evans
2016,FitzLa00,Larry Fitzgerald
2016,FredTr00,Travis Frederick
2016,FreeDe00,Devonta Freeman
2016,GilmSt00,Stephon Gilmore
2016,GordMe00,Melvin Gordon
2016,GrahJi00,Jimmy Graham
2016,GrifEv99,Everson Griffen
2016,HarrCh01,Chris Harris Jr.
2016,HarrDw00,Dwayne Harris
2016,HaywCa00,Casey Hayward
2016,HekkJo00,Johnny Hekker
2016,HighDo01,Dont'a Hightower
2016,HillTy00,Tyreek Hill
2016,HowaJo00,Jordan Howard
2016,HudsRo00,Rodney Hudson
2016,IncoRi20,Richie Incognito
2016,JenkJa03,Jackrabbit Jenkins
2016,JohnDa08,David Johnson
2016,JoneJu02,Julio Jones
2016,JoseLi99,Linval Joseph
2016,JuszKy00,Kyle Juszczyk
2016,KelcJa00,Jason Kelce
2016,KelcTr00,Travis Kelce
2016,KerrRy00,Ryan Kerrigan
2016,KuecLu00,Luke Kuechly
2016,LandJa00,Jarvis Landry
2016,LeexSe99,Sean Lee
2016,LewaTa00,Taylor Lewan
2016,MackAl20,Alex Mack
2016,MackKh00,Khalil Mack
2016,MartZa00,Zack Martin
2016,McAfPa44,Pat McAfee
2016,McCoDe99,Devin McCourty
2016,McCoGe99,Gerald McCoy
2016,McCoLe01,LeSean McCoy
2016,McQuJa00,Jake McQuaide
2016,MillVo00,Von Miller
2016,MurrDe00,DeMarco Murray
2016,NelsRe99,Reggie Nelson
2016,OlseGr00,Greg Olsen
2016,OrakBr99,Brian Orakpo
2016,OsemKe00,Kelechi Osemele
2016,PattCo00,Cordarrelle Patterson
2016,PennDo20,Donald Penn
2016,PeteJa21,Jason Peters
2016,PeteMa00,Marcus Peters
2016,PetePa00,Patrick Peterson
2016,PounMa20,Maurkice Pouncey
2016,PratMa20,Matt Prater
2016,PresDa01,Dak Prescott
2016,ReedJo02,Jordan Reed
2016,RhodXa00,Xavier Rhodes
2016,RivePh00,Philip Rivers
2016,RodgAa00,Aaron Rodgers
2016,RoetBe00,Ben Roethlisberger
2016,RyanMa00,Matt Ryan
2016,SandEm00,Emmanuel Sanders
2016,ScheBr00,Brandon Scherff
2016,ShazRy00,Ryan Shazier
2016,SherRi00,Richard Sherman
2016,SittJo20,Josh Sitton
2016,SlatMa00,Matthew Slater
2016,SmitAl03,Alex Smith
2016,SmitHa00,Harrison Smith
2016,SmitTy00,Tyron Smith
2016,SproDa00,Darren Sproles
2016,StewDa00,Darian Stewart
2016,SuhxNd99,Ndamukong Suh
2016,TaliAq99,Aqib Talib
2016,ThomDe03,Demaryius Thomas
2016,ThomJo28,Joe Thomas
2016,TolbMi00,Mike Tolbert
2016,TuckJu00,Justin Tucker
2016,TurnTr01,Trai Turner
2016,WagnBo00,Bobby Wagner
2016,WakeCa00,Cameron Wake
2016,WalkHu00,Delanie Walker
2016,WeddEr99,Eric Weddle
2016,WhitAn20,Andrew Whitworth
2016,WillKy20,Kyle Williams
2016,WillLe02,Leonard Williams
2016,WillTr21,Trent Williams
2016,YandMa20,Marshal Yanda
2016,ZuttJe20,Jeremy Zuttah
2016,bryanmat01,Matt Bryant
2017,AdamDa01,Davante Adams
2017,AlexKw00,Kwon Alexander
2017,AlleKe00,Keenan Allen
2017,AtkiGe99,Geno Atkins
2017,BakeBu00,Budda Baker
2017,BaldDo00,Doug Baldwin
2017,BarrAn00,Anthony Barr
2017,BellLe00,Le'Veon Bell
2017,BennMi99,Michael Bennett
2017,BosaJo00,Joey Bosa
2017,BoswCh00,Chris Boswell
2017,BradTo00,Tom Brady
2017,BreeDr00,Drew Brees
2017,BrooBr00,Brandon Brooks
2017,BrowAn04,Antonio Brown
2017,BrowDu20,Duane Brown
2017,ByarKe01,Kevin Byard
2017,CampCa99,Calais Campbell
2017,CarrDe02,Derek Carr
2017,CaseJu00,Jurrell Casey
2017,ClowJa00,Jadeveon Clowney
2017,CollLa00,Landon Collins
2017,CoopPh00,Pharoh Cooper
2017,CoxxFl00,Fletcher Cox
2017,DaniMi00,Mike Daniels
2017,DaviTh20,Thomas Davis
2017,DeCaDa00,David DeCastro
2017,DeveJa00,James Develin
2017,DonaAa00,Aaron Donald
2017,DoylJa00,Jack Doyle
2017,ErtzZa00,Zach Ertz
2017,FitzLa00,Larry Fitzgerald
2017,FredTr00,Travis Frederick
2017,GanoGr44,Graham Gano
2017,GoffJa00,Jared Goff
2017,GrahJi00,Jimmy Graham
2017,GrifEv99,Everson Griffen
2017,GronRo00,Rob Gronkowski
2017,GurlTo01,Todd Gurley
2017,HarrCl20,Clark Harris
2017,HaywCa00,Casey Hayward
2017,HekkJo00,Johnny Hekker
2017,HeywCa01,Cameron Heyward
2017,HillTy00,Tyreek Hill
2017,HopkDe00,DeAndre Hopkins
2017,HudsRo00,Rodney Hudson
2017,HuntKa00,Kareem Hunt
2017,HydeMi00,Micah Hyde
2017,IncoRi20,Richie Incognito
2017,IngrMa01,Mark Ingram
2017,IngrMe00,Melvin Ingram
2017,JackMa02,Malik Jackson
2017,JenkMa99,Malcolm Jenkins
2017,JohnLa01,Lane Johnson
2017,JoneCh03,Chandler Jones
2017,JoneDe01,Deion Jones
2017,JoneJu02,Julio Jones
2017,JoneRe99,Reshad Jones
2017,JordCa00,Cameron Jordan
2017,JoseLi99,Linval Joseph
2017,JuszKy00,Kyle Juszczyk
2017,KamaAl00,Alvin Kamara
2017,KelcTr00,Travis Kelce
2017,KernBr20,Brett Kern
2017,KerrRy00,Ryan Kerrigan
2017,KuecLu00,Luke Kuechly
2017,LandJa00,Jarvis Landry
2017,LattMa01,Marshon Lattimore
2017,LawrDe00,DeMarcus Lawrence
2017,LewaTa00,Taylor Lewan
2017,MackAl20,Alex Mack
2017,MackKh00,Khalil Mack
2017,MartZa00,Zack Martin
2017,McCoGe99,Gerald McCoy
2017,McCoLe01,LeSean McCoy
2017,McQuJa00,Jake McQuaide
2017,MillVo00,Von Miller
2017,NealKe01,Keanu Neal
2017,NgakYa00,Yannick Ngakoue
2017,NixxRo01,Roosevelt Nix
2017,OkunRu20,Russell Okung
2017,OsemKe00,Kelechi Osemele
2017,PennDo20,Donald Penn
2017,PetePa00,Patrick Peterson
2017,PounMa20,Maurkice Pouncey
2017,RamsJa00,Jalen Ramsey
2017,RhodXa00,Xavier Rhodes
2017,RivePh00,Philip Rivers
2017,RoetBe00,Ben Roethlisberger
2017,RudoKy00,Kyle Rudolph
2017,ScheBr00,Brandon Scherff
2017,SchoJo00,Joe Schobert
2017,ShazRy00,Ryan Shazier
2017,SlatMa00,Matthew Slater
2017,SlayDa00,Darius Slay
2017,SmitAl03,Alex Smith
2017,SmitHa00,Harrison Smith
2017,SmitTe01,Telvin Smith
2017,SmitTy00,Tyron Smith
2017,StalJo20,Joe Staley
2017,SuggTe99,Terrell Suggs
2017,TaliAq99,Aqib Talib
2017,ThieAd00,Adam Thielen
2017,ThomEa99,Earl Thomas
2017,ThomMi05,Michael Thomas
2017,TrawBr00,Brynden Trawick
2017,TurnTr01,Trai Turner
2017,VillAl00,Alejandro Villanueva
2017,WagnBo00,Bobby Wagner
2017,WalkHu00,Delanie Walker
2017,WarfLa00,Larry Warford
2017,WeddEr99,Eric Weddle
2017,WentCa00,Carson Wentz
2017,WhitAn20,Andrew Whitworth
2017,WillTr21,Trent Williams
2017,WilsRu00,Russell Wilson
2017,WittJa00,Jason Witten
2017,ZuerGr00,Greg Zuerlein
2018,AdamDa01,Davante Adams
2018,AdamJa00,Jamal Adams
2018,AlleKe00,Keenan Allen
2018,ArmsTe00,Terron Armstead
2018,AtkiGe99,Geno Atkins
2018,BarkSa00,Saquon Barkley
2018,BarrAn00,Anthony Barr
2018,BitoJo00,Joel Bitonio
2018,BradTo00,Tom Brady
2018,BreeDr00,Drew Brees
2018,BrooBr00,Brandon Brooks
2018,BrowAn04,Antonio Brown
2018,BuckDe00,DeForest Buckner
2018,CampCa99,Calais Campbell
2018,CaseJu00,Jurrell Casey
2018,ClowJa00,Jadeveon Clowney
2018,CoheTa00,Tarik Cohen
2018,CollLa00,Landon Collins
2018,ConnJa00,James Conner
2018,CookJa02,Jared Cook
2018,CoopAm00,Amari Cooper
2018,CoxxFl00,Fletcher Cox
2018,DeCaDa00,David DeCastro
2018,DickMi00,Michael Dickson
2018,DonaAa00,Aaron Donald
2018,EbroEr00,Eric Ebron
2018,ElliEz00,Ezekiel Elliott
2018,ErtzZa00,Zach Ertz
2018,EvanMi00,Mike Evans
2018,FishEr00,Eric Fisher
2018,FordDe00,Dee Ford
2018,FullKy00,Kyle Fuller
2018,GarrMy00,Myles Garrett
2018,GilmSt00,Stephon Gilmore
2018,GoffJa00,Jared Goff
2018,GordMe00,Melvin Gordon
2018,GurlTo01,Todd Gurley
2018,HarrCh01,Chris Harris Jr.
2018,HeywCa01,Cameron Heyward
2018,HickAk00,Akiem Hicks
2018,HillTy00,Tyreek Hill
2018,HoopAu00,Austin Hooper
2018,HopkDe00,DeAndre Hopkins
2018,HowaXa00,Xavien Howard
2018,HuntDa01,Danielle Hunter
2018,IngrMe00,Melvin Ingram
2018,JackEd01,Eddie Jackson
2018,JameDe00,Derwin James
2018,JenkMa99,Malcolm Jenkins
2018,JohnLa01,Lane Johnson
2018,JoneBy00,Byron Jones
2018,JoneJu02,Julio Jones
2018,JordCa00,Cameron Jordan
2018,JuszKy00,Kyle Juszczyk
2018,KamaAl00,Alvin Kamara
2018,KelcTr00,Travis Kelce
2018,KernBr20,Brett Kern
2018,KerrRy00,Ryan Kerrigan
2018,KittGe00,George Kittle
2018,KreiCa00,Casey Kreiter
2018,KuecLu00,Luke Kuechly
2018,LandJa00,Jarvis Landry
2018,LawrDe00,DeMarcus Lawrence
2018,LenoCh00,Charles Leno Jr.
2018,LewaTa00,Taylor Lewan
2018,LindPh00,Phillip Lindsay
2018,LittCo01,Cory Littleton
2018,LuckAn00,Andrew Luck
2018,MackAl20,Alex Mack
2018,MackKh00,Khalil Mack
2018,MahoPa00,Patrick Mahomes
2018,MartZa00,Zack Martin
2018,MattJa00,Jake Matthews
2018,McKiBe00,Benardrick McKinney
2018,MillLa01,Lamar Miller
2018,MillVo00,Von Miller
2018,MuhlDo20,Don Muhlbach
2018,MyerJa00,Jason Myers
2018,NelsQu00,Quenton Nelson
2018,PeatAn00,Andrus Peat
2018,PetePa00,Patrick Peterson
2018,PhilAd00,Adrian Phillips
2018,PounMa20,Maurkice Pouncey
2018,PounMi00,Mike Pouncey
2018,PresDa01,Dak Prescott
2018,RamsJa00,Jalen Ramsey
2018,RivePh00,Philip Rivers
2018,RobeAn00,Andre Roberts
2018,RodgAa00,Aaron Rodgers
2018,RosaAl00,Aldrick Rosas
2018,SherAn00,Anthony Sherman
2018,ShorKa00,Kawann Short
2018,SlayDa00,Darius Slay
2018,SmitHa00,Harrison Smith
2018,SmitJu00,JuJu Smith-Schuster
2018,SmitTy00,Tyron Smith
2018,ThieAd00,Adam Thielen
2018,ThomMi02,Michael Thomas
2018,ThomMi05,Michael Thomas
2018,TrubMi00,Mitchell Trubisky
2018,TurnTr01,Trai Turner
2018,UngeMa20,Max Unger
2018,VandLe00,Leighton Vander Esch
2018,VernOl00,Olivier Vernon
2018,VillAl00,Alejandro Villanueva
2018,WagnBo00,Bobby Wagner
2018,WardDe02,Denzel Ward
2018,WarfLa00,Larry Warford
2018,WatsDe00,Deshaun Watson
2018,WeddEr99,Eric Weddle
2018,WhitCo03,Cody Whitehair
2018,WillBr02,Brandon Williams
2018,WillKy20,Kyle Williams
2018,WillTr21,Trent Williams
2018,WilsRu00,Russell Wilson
2018,YandMa20,Marshal Yanda
2019,AdamDa01,Davante Adams
2019,AdamJa00,Jamal Adams
2019,AlleJo03,Josh Hines-Allen
2019,AlleKe00,Keenan Allen
2019,AndrMa00,Mark Andrews
2019,ArmsTe00,Terron Armstead
2019,AtkiGe99,Geno Atkins
2019,BakeBu00,Budda Baker
2019,BakhDa00,David Bakhtiari
2019,BarrSh00,Shaquil Barrett
2019,BitoJo00,Joel Bitonio
2019,BosaJo00,Joey Bosa
2019,BosaNi00,Nick Bosa
2019,BreeDr00,Drew Brees
2019,BrooBr00,Brandon Brooks
2019,BrowOr00,Orlando Brown Jr.
2019,BrowTr02,Trent Brown
2019,CampCa99,Calais Campbell
2019,CaseJu00,Jurrell Casey
2019,CharDJ00,DJ Chark
2019,ChubNi00,Nick Chubb
2019,ClarFr01,Frank Clark
2019,ClarKe01,Kenny Clark
2019,CookDa01,Dalvin Cook
2019,CookJa02,Jared Cook
2019,CoopAm00,Amari Cooper
2019,CousKi00,Kirk Cousins
2019,CoxxFl00,Fletcher Cox
2019,CoxxMo00,Morgan Cox
2019,DeCaDa00,David DeCastro
2019,DonaAa00,Aaron Donald
2019,DoylJa00,Jack Doyle
2019,EdmuTr01,Tremaine Edmunds
2019,ElliEz00,Ezekiel Elliott
2019,ErtzZa00,Zach Ertz
2019,EvanMi00,Mike Evans
2019,FitzMi00,Minkah Fitzpatrick
2019,FredTr00,Travis Frederick
2019,FullKy00,Kyle Fuller
2019,GilmSt00,Stephon Gilmore
2019,GodwCh00,Chris Godwin
2019,GollKe00,Kenny Golladay
2019,GrifEv99,Everson Griffen
2019,GrifSh00,Shaquill Griffin
2019,HadeJo99,Joe Haden
2019,HardMe00,Mecole Hardman
2019,HarrDe07,Deonte Harty
2019,HenrDe00,Derrick Henry
2019,HeywCa01,Cameron Heyward
2019,HighDo01,Dont'a Hightower
2019,HillTy00,Tyreek Hill
2019,HoopAu00,Austin Hooper
2019,HopkDe00,DeAndre Hopkins
2019,HudsRo00,Rodney Hudson
2019,HumpMa00,Marlon Humphrey
2019,HuntDa01,Danielle Hunter
2019,IngrMa01,Mark Ingram
2019,IngrMe00,Melvin Ingram
2019,JackEd01,Eddie Jackson
2019,JackLa00,Lamar Jackson
2019,JarrGr00,Grady Jarrett
2019,JohnLa01,Lane Johnson
2019,JoneCh03,Chandler Jones
2019,JoneCh09,Chris Jones
2019,JoneJu02,Julio Jones
2019,JordCa00,Cameron Jordan
2019,JudoMa00,Matt Judon
2019,JuszKy00,Kyle Juszczyk
2019,KamaAl00,Alvin Kamara
2019,KelcJa00,Jason Kelce
2019,KelcTr00,Travis Kelce
2019,KellRy00,Ryan Kelly
2019,KendEr00,Eric Kendricks
2019,KernBr20,Brett Kern
2019,KittGe00,George Kittle
2019,KuecLu00,Luke Kuechly
2019,LandJa00,Jarvis Landry
2019,LattMa01,Marshon Lattimore
2019,LeonDa00,Shaquille Leonard
2019,LovaRi00,Rick Lovato
2019,LutzWi00,Wil Lutz
2019,MackKh00,Khalil Mack
2019,MahoPa00,Patrick Mahomes
2019,MartZa00,Zack Martin
2019,McCaCh01,Christian McCaffrey
2019,MillVo00,Von Miller
2019,NelsQu00,Quenton Nelson
2019,PattCo00,Cordarrelle Patterson
2019,PeatAn00,Andrus Peat
2019,PeteMa00,Marcus Peters
2019,PounMa20,Maurkice Pouncey
2019,RamsJa00,Jalen Ramsey
2019,RhodXa00,Xavier Rhodes
2019,RicaPa00,Patrick Ricard
2019,RobeAn00,Andre Roberts
2019,RodgAa00,Aaron Rodgers
2019,ScheBr00,Brandon Scherff
2019,SherRi00,Richard Sherman
2019,SlatMa00,Matthew Slater
2019,SlayDa00,Darius Slay
2019,SmitHa00,Harrison Smith
2019,SmitJa05,Jaylon Smith
2019,SmitTy00,Tyron Smith
2019,SmitZa00,Za'Darius Smith
2019,StanRo00,Ronnie Stanley
2019,SuttCo00,Courtland Sutton
2019,TannRy00,Ryan Tannehill
2019,ThomEa99,Earl Thomas
2019,ThomMi05,Michael Thomas
2019,TuckJu00,Justin Tucker
2019,TunsLa00,Laremy Tunsil
2019,TurnTr01,Trai Turner
2019,WagnBo00,Bobby Wagner
2019,WarfLa00,Larry Warford
2019,WatsDe00,Deshaun Watson
2019,WayxTr00,Tress Way
2019,WhitTr01,Tre'Davious White
2019,WilsRu00,Russell Wilson
2019,YandMa20,Marshal Yanda
2020,AdamDa01,Davante Adams
2020,AdamJa00,Jamal Adams
2020,AlexJa00,Jaire Alexander
2020,AlleJo02,Josh Allen
2020,AlleKe00,Keenan Allen
2020,ArmsTe00,Terron Armstead
2020,BailJa00,Jake Bailey
2020,BakeBu00,Budda Baker
2020,BakhDa00,David Bakhtiari
2020,BellNi01,Nick Bellore
2020,BitoJo00,Joel Bitonio
2020,BosaJo00,Joey Bosa
2020,BradJa00,James Bradberry
2020,BrowAJ00,A.J. Brown
2020,BrowOr00,Orlando Brown Jr.
2020,CampCa99,Calais Campbell
2020,ChubBr00,Bradley Chubb
2020,ChubNi00,Nick Chubb
2020,ClarFr01,Frank Clark
2020,CookDa01,Dalvin Cook
2020,CoxxFl00,Fletcher Cox
2020,CoxxMo00,Morgan Cox
2020,DeCaDa00,David DeCastro
2020,DiggQu00,Quandre Diggs
2020,DiggSt00,Stefon Diggs
2020,DonaAa00,Aaron Donald
2020,EdmuTr01,Tremaine Edmunds
2020,EngrEv00,Evan Engram
2020,FishEr00,Eric Fisher
2020,FitzMi00,Minkah Fitzpatrick
2020,FoxxJa01,Jack Fox
2020,GarrMy00,Myles Garrett
2020,GilmSt00,Stephon Gilmore
2020,GrahBr99,Brandon Graham
2020,HenrDe00,Derrick Henry
2020,HeywCa01,Cameron Heyward
2020,HillTy00,Tyreek Hill
2020,HockTJ00,T.J. Hockenson
2020,HopkDe00,DeAndre Hopkins
2020,HowaXa00,Xavien Howard
2020,HumpMa00,Marlon Humphrey
2020,JacoJo01,Josh Jacobs
2020,JarrGr00,Grady Jarrett
2020,JeffJu00,Justin Jefferson
2020,JenkEl00,Elgton Jenkins
2020,JoneAa00,Aaron Jones
2020,JoneCh09,Chris Jones
2020,JordCa00,Cameron Jordan
2020,JudoMa00,Matt Judon
2020,JuszKy00,Kyle Juszczyk
2020,KamaAl00,Alvin Kamara
2020,KelcJa00,Jason Kelce
2020,KelcTr00,Travis Kelce
2020,KellRy00,Ryan Kelly
2020,KooxYo00,Younghoe Koo
2020,LattMa01,Marshon Lattimore
2020,LeonDa00,Shaquille Leonard
2020,MackKh00,Khalil Mack
2020,MahoPa00,Patrick Mahomes
2020,MathTy00,Tyrann Mathieu
2020,MetcDK00,D.K. Metcalf
2020,MurrKy00,Kyler Murray
2020,NelsQu00,Quenton Nelson
2020,OttxTy00,Tyler Ott
2020,PattCo00,Cordarrelle Patterson
2020,PeatAn00,Andrus Peat
2020,PierJa99,Jason Pierre-Paul
2020,PounMa20,Maurkice Pouncey
2020,RagnFr00,Frank Ragnow
2020,RamsJa00,Jalen Ramsey
2020,RicaPa00,Patrick Ricard
2020,RobeAn00,Andre Roberts
2020,RodgAa00,Aaron Rodgers
2020,ScheBr00,Brandon Scherff
2020,SimmJu00,Justin Simmons
2020,SlatMa00,Matthew Slater
2020,SmitZa00,Za'Darius Smith
2020,TuckJu00,Justin Tucker
2020,TunsLa00,Laremy Tunsil
2020,WagnBo00,Bobby Wagner
2020,WallDa01,Darren Waller
2020,WarnFr00,Fred Warner
2020,WatsDe00,Deshaun Watson
2020,WhitTr01,Tre'Davious White
2020,WillTr21,Trent Williams
2020,WilsRu00,Russell Wilson
2020,YounCh04,Chase Young
2021,AdamDa01,Davante Adams
2021,AlleJo01,Jonathan Allen
2021,AlleKe00,Keenan Allen
2021,AndrMa00,Mark Andrews
2021,AngeBr00,Bryan Anger
2021,BakeBu00,Budda Baker
2021,BarrSh00,Shaquil Barrett
2021,BitoJo00,Joel Bitonio
2021,BosaJo00,Joey Bosa
2021,BosaNi00,Nick Bosa
2021,BradTo00,Tom Brady
2021,BrowDu20,Duane Brown
2021,BrowOr00,Orlando Brown Jr.
2021,BuckDe00,DeForest Buckner
2021,BurnBr00,Brian Burns
2021,ByarKe01,Kevin Byard
2021,ChasJa00,Ja'Marr Chase
2021,ChubNi00,Nick Chubb
2021,ClarFr01,Frank Clark
2021,ClarKe01,Kenny Clark
2021,ColeAJ01,AJ Cole III
2021,ConnJa00,James Conner
2021,CookDa01,Dalvin Cook
2021,CousKi00,Kirk Cousins
2021,CrosMa00,Maxx Crosby
2021,DawkDi00,Dion Dawkins
2021,DiggQu00,Quandre Diggs
2021,DiggSt00,Stefon Diggs
2021,DiggTr00,Trevon Diggs
2021,DonaAa00,Aaron Donald
2021,DuveDe00,Devin Duvernay
2021,ElliJa03,Jake Elliott
2021,EvanMi00,Mike Evans
2021,GarrMy00,Myles Garrett
2021,GayxMa00,Matt Gay
2021,GilmSt00,Stephon Gilmore
2021,GranJa00,Jakeem Grant
2021,HargJa00,Javon Hargrave
2021,HarrJo02,Josh Harris
2021,HarrNa00,Najee Harris
2021,HendTr00,Trey Hendrickson
